"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1799","易威",15.11,367.99,383.67,360.84,-392.07,9.02,40.46,10.60,34.43,5.38,1.18,-25.05,-27.82,-35.14,-84.98,-3.21,-107.81,-175.79,-10.75
"1813","寶利徠",11.28,262.07,373.61,246.52,6905.35,3.40,107.35,1.85,197.29,0.76,0.26,3.77,4.16,10.10,13.81,0.95,130.63,139.73,2.58
"1815","富喬",44.27,135.76,165.60,114.48,6.58,5.08,71.85,4.98,73.29,0.56,0.39,4.22,6.39,12.80,9.08,1.09,53.73,185.72,6.14
"2035","唐榮公司",68.79,401.05,105.25,15.91,6.88,44.48,8.20,3.76,97.07,3.47,0.68,3.05,8.72,15.61,3.87,1.44,19.95,77.20,2.94
"2061","風青",38.03,329.97,217.29,180.57,205.58,2.75,132.72,6.44,56.67,4.90,0.93,0.80,0.72,0.72,0.48,0.07,27.68,185.28,14.06
"2063","世鎧",51.05,150.23,165.02,76.93,9.96,5.29,68.99,1.99,183.41,1.34,0.63,5.58,9.99,15.58,8.03,1.38,13.41,40.85,0.88
"2064","晉椿",53.21,144.66,130.12,104.18,7.68,4.53,80.57,6.12,59.64,1.86,0.72,4.64,8.16,20.97,5.62,1.73,10.63,129.25,1.80
"2065","世豐",25.09,192.80,188.27,110.09,38.07,6.00,60.83,4.72,77.33,1.81,0.82,6.69,9.10,33.98,7.96,3.04,68.10,92.83,6.86
"2066","世德",36.60,303.30,213.58,158.10,135.18,5.39,67.71,2.64,138.25,3.81,0.85,14.66,20.57,76.42,17.16,6.02,39.08,106.89,1.36
"2067","嘉鋼",65.89,108.77,99.93,56.61,-0.54,4.78,76.35,4.06,89.90,1.75,0.78,-0.89,-5.76,-6.94,-2.51,-0.96,4.75,59.29,2.49
"2070","精湛",45.75,190.57,197.97,103.86,26.35,3.96,92.17,1.39,262.58,1.71,0.16,7.38,12.59,41.88,10.80,3.11,28.02,39.97,6.16
"2221","大甲",47.14,209.48,236.94,117.63,23.23,4.01,91.02,1.56,233.97,2.19,0.71,7.48,13.47,25.53,9.70,2.10,12.36,93.99,-1.10
"2230","泰茂",45.68,269.87,297.39,211.92,3.65,3.24,112.65,2.16,168.98,1.71,0.46,1.41,1.73,3.11,1.91,0.02,8.45,52.21,-0.45
"2235","謚源",32.96,144.46,92.29,60.38,62.84,3.30,110.60,4.57,79.86,1.35,0.61,12.34,18.20,69.48,20.00,5.65,49.45,105.66,7.45
"2596","綠意",22.61,4079.41,418.25,95.94,32.59,137.00,2.66,0.42,869.04,27.97,0.54,18.19,25.42,54.51,33.04,4.24,116.25,49.89,30.89
"2640","大車隊",50.66,188.12,119.43,106.16,6.57,4.15,87.95,4.48,81.47,1.87,0.66,6.84,11.80,42.25,8.60,3.10,43.16,73.59,0.44
"2641","正德",63.28,89.50,23.84,16.87,0.86,89.60,4.07,54.83,6.65,0.18,0.17,1.46,0.00,-0.71,0.01,0.00,23.88,58.83,3.60
"2643","捷迅",40.30,550.87,259.72,247.58,526.61,5.41,67.46,"*****","*****",22.09,2.76,13.11,24.37,75.14,4.74,5.27,47.18,2.98,15.00
"2718","全心投控",29.22,142.83,305.93,241.26,13.28,20.37,17.91,160.87,2.26,0.47,0.29,1.59,2.13,7.29,4.94,0.56,56.59,109.86,3.08
"2719","燦星旅",52.06,1846.31,160.98,131.36,0.00,77.92,4.68,232.51,1.56,109.59,2.77,-7.14,-14.63,-17.83,-2.57,-1.78,-21.40,76.52,-22.13
"2724","藝舍-KY",98.56,84.16,49.18,20.54,-778.57,24.45,14.92,1042.70,0.35,0.69,0.43,-28.65,-183.13,-152.35,-72.90,-15.76,-4.41,26.67,-1.96
"2726","雅茗-KY",58.72,331.54,156.79,143.73,29.41,64.71,5.64,10.41,35.06,9.93,1.29,8.80,21.02,56.23,6.55,4.03,-22.05,71.28,-21.71
"2729","瓦城",18.94,138.34,212.22,184.33,276.05,19.97,18.27,18.46,19.77,3.24,1.66,13.24,16.42,158.77,7.92,13.12,120.68,68.52,9.46
"2732","六角",40.16,281.09,271.01,236.91,19.76,10.11,36.10,11.13,32.79,4.95,1.42,2.85,17.27,60.02,7.63,4.82,81.06,"NA",11.05
"2734","易飛網",48.11,262.79,154.49,141.43,-7.63,31.57,11.56,153.85,2.37,8.12,1.52,-5.95,-12.41,-21.76,-4.16,-2.16,-31.95,105.62,-28.52
"2736","富野",38.67,142.27,214.99,205.11,2012.36,77.11,4.73,82.41,4.42,0.61,0.35,2.36,3.40,14.43,6.24,0.89,5.26,43.33,-4.98
"2740","天蔥",42.38,123.04,141.00,125.76,-33.54,13.97,26.12,59.03,6.18,3.46,1.78,-9.96,-16.39,-25.96,-5.70,-2.63,-7.28,67.97,-6.89
"2745","五福",67.20,358.39,130.03,97.04,"NA",17.65,20.67,"NA","NA",50.30,4.69,0.80,2.30,6.77,0.17,0.40,6.60,268.84,-1.67
"2916","滿心",27.94,450.42,365.93,124.34,39.91,5.60,65.17,1.12,325.89,5.93,1.05,4.81,6.63,12.96,4.48,1.07,21.94,84.77,-1.69
"2924","宏太-KY",40.14,439.69,203.95,130.36,5.40,8.70,41.95,1.09,334.86,6.10,0.81,1.50,1.67,8.25,1.27,0.41,16.19,73.20,7.56
"2926","誠品生活",66.05,175.92,115.19,98.65,21658.76,7.21,50.62,6.35,57.48,3.46,0.90,8.98,26.15,108.22,9.86,8.88,40.06,95.75,19.87
"2937","集雅社",58.00,390.99,146.80,87.34,140.23,4.12,88.59,3.44,106.10,12.56,1.49,4.18,9.72,16.01,2.77,1.30,10.36,92.74,9.15
"3064","泰偉",56.04,136.81,114.03,88.70,-14.11,37.93,9.62,0.25,1460.00,0.41,0.19,-15.31,-30.30,-18.57,-84.16,-2.19,-19.74,-661.58,-12.34
"3066","李洲",49.26,119.55,86.36,52.32,-14.00,3.14,116.24,1.40,260.71,0.80,0.33,-9.21,-26.86,-15.92,-29.46,-1.59,5.92,-4.83,1.76
"3067","全域",42.00,"NA",69.29,"NA","NA","NA","NA",25.31,"NA","NA","NA","NA","NA","NA","NA",-0.54,"NA","NA","NA"
"3071","協禧",39.31,308.94,196.96,162.39,20.33,3.21,113.70,5.97,61.13,4.62,0.91,3.67,5.83,6.74,3.87,0.59,27.43,220.38,12.50
"3073","天方能源",41.95,207.18,362.74,331.03,0.86,38.39,9.50,1.97,185.27,0.87,0.39,0.45,-0.15,-0.10,-0.22,0.00,202.01,-98.52,31.22
"3078","僑威",34.34,336.63,241.18,209.21,203.05,2.97,122.89,6.01,60.73,4.44,0.93,12.07,18.77,45.00,12.94,3.38,50.90,160.30,11.85
"3081","聯亞",8.51,357.06,879.50,824.76,"NA",4.90,74.48,5.23,69.78,2.13,0.52,21.69,23.92,115.89,41.49,9.64,394.93,"NA",16.25
"3083","網龍",13.04,10774.34,670.00,622.88,-32925.49,"NA","NA","NA","NA",29.44,0.26,-6.22,-7.28,-9.83,-24.12,-0.90,-47.59,-83.64,-6.62
"3085","新零售",31.87,468.91,217.00,138.90,-229.10,5.16,70.73,4.56,80.04,2.91,0.47,-13.83,-18.91,-6.20,-22.93,-0.78,-59.38,-1405.70,-26.40
"3086","華義",72.03,127.70,85.77,79.20,-27.26,6.11,59.73,50.27,7.26,1.70,0.31,-34.84,-100.73,-33.48,-114.24,-3.67,-33.04,-99.12,-27.34
"3088","艾訊",46.69,497.76,286.12,201.83,13436.10,7.66,47.65,3.42,106.72,9.51,1.49,11.93,21.28,62.45,7.96,4.56,49.92,96.27,4.54
"3093","港建*",21.22,358.04,375.03,336.10,0.00,4.64,78.66,8.14,44.84,3.46,0.76,6.55,8.44,28.26,8.82,2.03,10.47,75.44,-9.29
"3095","及成",82.73,121.58,109.99,96.73,-538.89,1.74,209.77,7.09,51.48,2.07,0.94,-13.40,-96.67,-43.40,-38.71,-4.20,6.25,117.21,3.46
"3105","穩懋",30.64,166.43,186.42,115.00,76.33,15.40,23.70,3.32,109.93,1.09,0.54,12.32,17.87,95.36,22.73,6.04,90.27,147.08,10.43
"3114","好德",47.17,672.91,175.08,155.57,687.34,2.63,138.78,12.45,29.31,15.06,1.18,1.68,2.66,5.74,1.20,0.43,2.73,-81.61,-2.56
"3115","富榮綱",36.49,375.43,214.16,194.64,0.00,1.67,218.56,13.45,27.13,5.26,0.93,-0.26,-1.00,-0.61,-0.63,-0.09,20.01,132.23,4.76
"3118","進階",23.74,350.09,321.32,279.23,0.00,5.61,65.06,4.93,74.03,3.49,0.76,9.32,12.16,23.56,12.32,1.95,51.01,130.19,1.14
"3122","笙泉",19.40,300.02,385.10,322.49,5082.50,6.50,56.15,6.25,58.40,5.35,0.90,3.88,4.94,7.76,4.31,0.67,0.41,65.32,0.00
"3128","昇銳",35.25,263.33,195.77,91.43,5.09,5.36,68.09,2.26,161.50,2.47,0.82,1.55,2.09,3.06,1.61,0.23,20.78,42.89,8.43
"3131","弘塑",52.02,578.57,156.80,105.49,78.00,6.28,58.12,1.71,213.45,5.22,0.53,10.72,21.27,197.89,18.14,15.90,23.75,97.28,3.62
"3141","晶宏",19.75,1332.25,409.90,263.87,"NA",7.36,49.59,2.21,165.15,16.53,1.12,12.66,15.90,26.43,11.27,2.28,94.03,147.08,19.97
"3147","大綜",51.39,767.73,173.63,137.83,18.27,3.91,93.35,15.33,23.80,40.19,2.52,4.53,8.85,17.21,1.69,1.33,21.20,50.77,14.95
"3152","璟德",12.00,406.00,679.00,649.00,"NA",5.50,66.36,6.78,53.83,2.26,0.54,23.00,26.00,141.00,42.00,11.69,228.00,142.00,5.00
"3162","精確",61.81,88.79,78.99,48.07,-15.77,4.02,90.79,3.42,106.72,1.45,0.67,-18.36,-43.09,-30.61,-28.63,-3.30,3.45,30.79,2.96
"3163","波若威",36.29,285.97,217.73,155.45,77.81,6.13,59.54,3.72,98.11,5.26,1.34,12.39,19.52,50.09,0.09,4.11,82.75,91.29,28.02
"3169","亞信",9.24,1176.17,781.35,694.92,0.00,6.84,53.36,5.32,68.60,9.93,0.77,7.20,8.06,14.20,9.54,1.18,193.64,100.21,9.17
"3171","炎洲流通",59.39,137.92,137.30,128.07,9.58,3.06,119.28,20.07,18.18,2.34,1.00,5.24,12.65,14.02,4.86,1.39,6.40,43.29,4.30
"3176","基亞",26.64,179.99,247.31,222.08,-85.00,5.33,68.48,2.16,168.98,0.19,0.09,-18.97,-25.50,-67.31,-223.22,-4.10,-98.95,-85.46,-14.46
"3178","公準",55.28,120.24,116.08,82.49,16.18,5.74,63.58,5.34,68.35,1.55,0.83,13.58,32.83,58.15,15.23,4.71,50.20,117.08,11.70
"3188","鑫龍騰",43.54,51405.90,224.45,54.97,-106144.44,4.18,87.32,0.18,2027.77,62.88,0.07,-4.66,-7.21,-3.60,-43.85,-0.48,-80.05,-50.25,-61.82
"3191","雲嘉南",48.11,144.27,130.26,114.54,-48.99,3.67,99.45,7.59,48.08,2.32,0.66,-32.91,-59.21,-43.58,-50.89,-4.37,-9.39,-119.02,-5.49
"3202","樺晟",59.34,357.38,164.46,101.57,6.34,2.67,136.70,3.17,115.14,5.92,0.97,2.41,4.47,9.78,1.93,0.57,9.01,-47.15,5.89
"3205","佰研",14.20,959.39,639.55,575.09,583.96,5.90,61.86,5.78,63.14,11.42,1.09,21.12,27.84,107.62,19.37,8.66,179.21,181.97,21.72
"3206","志豐",48.34,272.07,162.50,132.13,387.01,5.19,70.32,11.60,31.46,9.51,1.83,5.99,10.47,25.33,3.01,1.31,-12.46,43.55,-16.20
"3207","耀勝",54.80,204.60,148.06,115.31,11.20,3.87,94.31,7.01,52.06,5.96,1.51,1.58,3.06,4.66,0.89,0.26,10.56,55.66,5.26
"3211","順達",57.07,570.43,173.77,147.58,1556.95,5.13,71.15,9.46,38.58,10.84,1.07,3.10,6.56,41.86,2.69,3.21,18.58,74.22,6.17
"3213","茂訊",26.23,830.70,404.03,262.88,0.00,27.46,13.29,2.95,123.72,13.25,1.18,14.99,19.78,53.89,12.19,4.42,119.59,126.17,17.94
"3217","優群",25.55,281.29,215.64,170.24,324.10,2.94,124.14,4.52,80.75,2.59,0.74,9.56,12.79,30.30,12.93,2.31,48.66,128.77,7.86
"3218","大學光",33.45,164.46,193.91,171.08,33.94,3.49,104.58,5.73,63.69,1.35,0.59,5.21,7.95,16.73,8.56,1.39,53.84,81.05,9.26
"3219","倚強科",1.75,8685.65,5616.61,5591.31,"NA",57.13,6.38,4.15,87.95,115.69,0.79,-16.17,-17.11,-11.06,-20.37,-1.11,650.51,80.88,11.61
"3221","台嘉碩",25.23,223.54,230.87,156.23,29.56,4.79,76.20,3.00,121.66,2.51,0.85,4.72,6.27,12.57,5.39,1.21,23.08,127.62,1.69
"3224","三顧",42.85,763.02,204.34,168.12,-19.19,4.58,79.69,10.24,35.64,27.88,1.81,-5.81,-11.39,-16.43,-3.38,-1.40,22.70,182.18,16.51
"3226","龍鋒",27.81,730.07,313.94,283.30,0.00,3.95,92.40,8.34,43.76,9.57,1.03,13.60,18.44,32.15,13.11,2.59,78.29,279.58,27.76
"3227","原相",19.61,1354.89,442.60,379.29,74.95,5.85,62.39,4.15,87.95,13.52,0.67,2.08,2.51,13.32,3.06,1.20,24.91,58.54,-0.78
"3228","金麗科",25.88,307.42,290.14,122.68,-13.79,1.76,207.38,0.47,776.59,1.85,0.47,-4.26,-6.14,-3.81,-9.55,-0.38,6.96,10.95,1.73
"3230","錦明",33.70,194.77,180.76,153.96,-4.93,1.63,223.92,6.23,58.58,1.17,0.51,-4.33,-7.85,-8.02,-11.12,-0.96,56.48,200.67,9.50
"3232","昱捷",32.28,1347.28,296.27,257.37,-35.21,4.12,88.59,3.96,92.17,19.16,0.99,-9.72,-14.81,-18.75,-11.30,-1.35,0.00,361.00,0.00
"3234","光環",43.31,128.85,120.09,63.84,1831.87,4.24,86.08,3.10,117.74,2.30,0.92,6.37,11.05,39.82,6.52,3.31,24.23,66.52,-3.20
"3236","千如",45.16,318.23,200.56,151.70,49.84,5.97,61.13,5.30,68.86,6.11,1.22,8.96,15.87,32.76,6.76,2.04,46.31,160.67,15.66
"3252","海灣",62.16,98.42,92.13,18.36,0.28,180.30,2.02,0.17,2147.05,0.20,0.07,0.11,-2.12,-11.13,-10.92,-0.83,16.68,0.00,0.00
"3259","鑫創",8.17,353.46,783.47,567.82,-725.70,10.42,35.02,3.38,107.98,3.38,0.82,-8.97,-9.99,-9.44,-10.89,-0.87,-144.05,-91.81,-11.67
"3260","威剛",63.80,233.79,116.11,66.66,11.22,8.87,41.14,4.79,76.20,4.38,1.02,6.35,15.94,70.15,5.64,6.21,0.00,74.90,-0.77
"3264","欣銓",32.64,147.02,214.20,207.39,20.82,4.94,73.88,"NA","NA",0.70,0.43,6.59,9.08,22.00,14.51,1.92,106.57,112.72,7.10
"3265","台星科",46.50,187.60,285.80,275.60,5.33,4.08,89.46,42.79,8.53,0.94,0.46,10.20,17.50,45.00,18.10,4.49,47.32,309.51,3.95
"3268","海德威",45.73,228.59,223.99,208.41,-3.85,1.80,202.77,19.49,18.72,4.06,0.87,-2.42,-4.99,-13.85,-3.32,-0.78,"NA","NA","NA"
"3272","東碩",52.25,897.28,195.31,156.78,4714.18,4.98,73.29,5.58,65.41,16.41,1.10,6.01,11.56,47.24,5.30,3.30,22.38,156.07,12.25
"3276","宇環",56.23,182.49,106.09,86.93,8.75,3.52,103.69,9.89,36.90,3.62,0.88,1.65,3.08,4.54,1.69,0.89,10.56,70.41,4.02
"3284","太普高",19.41,365.75,467.52,391.93,38.98,2.90,125.86,6.95,52.51,3.22,0.80,6.22,7.64,13.21,7.50,1.16,20.98,179.68,-0.64
"3285","微端",37.31,663.26,253.69,204.31,13000.00,4.91,74.33,4.84,75.41,14.55,1.35,5.49,8.43,18.45,3.88,1.15,39.23,89.07,12.53
"3287","廣寰科",23.48,396.04,340.98,279.28,0.00,4.37,83.52,3.53,103.39,3.59,0.68,-7.24,-9.03,-9.73,-10.59,-0.82,-31.80,-7.51,-8.97
"3288","點晶",77.84,607.85,123.22,64.90,1688.14,4.59,79.52,0.80,456.25,8.78,0.38,-22.77,-73.97,-22.95,-57.44,-2.43,5.37,20.71,16.54
"3289","宜特",55.77,194.11,131.99,118.19,12.15,3.27,111.62,0.00,"*****",1.33,0.52,3.75,7.45,39.40,6.56,4.51,38.95,58.95,3.64
"3290","東浦",36.23,3780.34,73.79,73.41,4.97,2.35,155.31,372.38,0.98,15.67,0.32,1.75,2.22,3.81,4.62,0.35,11.75,-2.44,-2.10
"3293","鈊象",22.64,272.39,317.26,295.12,"NA",7.29,50.06,4.75,76.84,2.61,0.76,22.92,28.88,145.43,26.82,12.78,142.44,112.76,25.68
"3294","英濟",44.96,218.52,159.55,127.27,13.98,3.03,120.46,7.40,49.32,4.12,1.04,2.22,3.70,18.45,1.82,0.90,27.62,125.35,10.51
"3297","杭特",14.91,195.63,370.24,279.62,-55.79,7.54,48.40,2.28,160.08,0.99,0.44,-0.87,-1.04,-2.87,-2.07,-0.24,-47.26,115.36,-10.01
"3303","岱稜",38.06,179.04,199.71,155.41,18.71,3.82,95.54,5.52,66.12,1.95,0.82,6.35,10.15,21.24,6.68,1.85,63.03,242.43,11.87
"3306","鼎天",19.63,12820.43,329.14,299.90,865.86,14.75,24.74,11.21,32.56,121.83,0.78,0.63,0.77,1.20,0.81,0.21,-10.80,116.73,-9.55
"3310","佳穎",69.20,490.08,148.31,38.03,18.39,2.70,135.18,0.20,1825.00,2.07,0.17,7.32,20.23,37.97,37.47,2.95,3.15,-72.02,1.48
"3313","斐成",21.96,2130.93,413.99,370.98,-30.81,2.98,122.48,10.22,35.71,34.63,1.27,-13.20,-18.98,-19.34,-12.89,-1.86,10.82,194.17,2.51
"3317","尼克森",37.39,485.50,233.60,173.22,7.99,2.47,147.77,3.49,104.58,7.30,0.99,3.15,4.51,10.09,2.86,1.10,10.80,2268.92,6.03
"3322","建舜電",54.09,435.23,250.84,194.26,-5.65,3.09,118.12,6.72,54.31,6.07,1.04,-4.30,-9.70,-7.35,-4.48,-1.13,2.45,145.44,0.86
"3323","加百裕",48.38,465.51,182.24,144.07,32.27,3.62,100.82,7.87,46.37,10.42,1.27,2.01,3.44,12.49,1.52,0.90,-29.10,"NA",-24.16
"3324","雙鴻",51.06,260.91,150.97,120.43,59.39,3.82,95.54,9.56,38.17,7.40,1.59,15.37,33.47,92.65,9.51,8.36,13.42,84.41,7.22
"3325","旭品",36.67,309.90,198.40,147.89,1045.47,2.43,150.20,4.58,79.69,4.30,0.91,3.04,4.20,7.73,2.96,0.56,11.56,-15.67,2.78
"3332","幸康",15.67,604.54,540.25,415.41,"NA",6.07,60.13,2.06,177.18,4.75,0.67,6.80,7.98,26.75,10.17,2.26,74.27,96.50,4.27
"3339","泰谷",63.81,61.85,60.30,49.08,-19.77,2.65,137.73,3.79,96.30,0.72,0.45,-18.04,-46.53,-40.28,-41.99,-4.03,12.67,191.30,2.32
"3349","寶德",41.45,773.68,223.77,205.61,"NA",3.16,115.50,8.84,41.28,16.78,1.29,1.05,1.97,2.57,0.82,0.24,40.10,145.83,24.19
"3354","律勝",18.80,301.73,371.87,325.98,9.89,2.06,177.18,3.05,119.67,1.11,0.31,0.63,0.70,0.96,1.90,0.11,23.26,42.70,2.44
"3357","臺慶科",43.00,158.55,139.60,115.20,34.62,2.54,143.70,5.91,61.75,1.91,0.70,6.99,11.63,38.36,9.63,3.10,35.54,111.63,11.37
"3360","尚立",76.14,1036.19,127.73,119.48,3.66,5.41,67.46,31.49,11.59,122.38,3.01,2.86,7.88,15.20,0.67,1.32,19.36,292.34,54.31
"3362","先進光",38.04,222.57,198.09,148.12,13.14,4.23,86.28,3.52,103.69,2.27,0.70,5.00,7.63,11.96,6.48,1.03,34.35,85.71,8.84
"3363","上詮",24.11,314.85,259.37,197.54,699.06,3.31,110.27,5.01,72.85,4.03,0.90,10.46,13.84,28.83,11.59,2.27,0.00,-23.01,0.00
"3372","典範",12.06,175.96,420.85,338.92,0.00,4.89,74.64,13.65,26.73,1.00,0.47,-7.23,-8.17,-6.71,-15.71,-0.67,7.41,83.23,0.39
"3373","熱映",16.00,589.00,502.00,331.00,0.00,7.63,47.83,2.96,123.31,6.62,0.97,4.00,5.00,11.00,4.00,0.84,59.00,45.00,1.00
"3374","精材",39.47,117.81,166.65,145.01,-29.99,6.90,52.89,20.51,17.79,0.62,0.46,-7.28,-11.62,-27.48,-16.24,-2.36,38.49,80.87,2.17
"3379","彬台",39.23,327.38,181.98,101.73,-141.13,6.61,55.21,2.71,134.68,4.69,0.75,-2.21,-3.63,-5.38,-2.97,-0.56,29.07,32.34,14.88
"3388","崇越電",31.00,1318.00,337.00,273.00,142.00,4.04,90.34,9.00,40.55,31.99,1.64,7.03,10.31,59.37,4.25,4.68,28.31,"NA",2.56
"3390","旭軟",14.17,475.51,549.59,499.00,-151.48,2.18,167.43,5.28,69.12,2.14,0.41,-0.86,-1.00,-2.27,-2.08,-0.20,-15.09,77.13,-4.95
"3402","漢科",60.04,441.19,156.65,71.62,29.65,8.60,42.44,1.79,203.91,10.11,0.99,5.97,14.71,30.60,5.69,2.52,12.11,24.69,10.10
"3426","台興",27.19,1122.20,440.72,407.20,562.46,4.41,82.76,6.28,58.12,11.33,0.90,11.91,16.14,55.89,13.17,4.19,51.88,209.56,6.31
"3430","奇鈦科",68.32,116.90,113.15,44.70,2.81,4.92,74.18,1.54,237.01,1.28,0.63,2.13,4.38,7.12,2.16,0.60,5.35,8.32,2.52
"3434","哲固",45.66,373.58,187.67,115.45,12.05,5.07,71.99,4.74,77.00,10.70,1.56,4.74,8.50,11.10,2.90,0.91,37.62,97.01,19.99
"3438","類比科",24.76,259.92,387.42,269.58,-360.73,4.74,77.00,3.15,115.87,1.75,0.64,-0.91,-1.56,-3.43,-1.77,-0.44,24.72,35.36,3.99
"3441","聯一光電",9.28,495.95,1032.38,692.93,-1107.25,3.25,112.30,1.33,274.43,2.40,0.44,-2.58,-2.82,-6.90,-6.02,-0.70,85.11,624.46,5.31
"3444","利機",34.01,250.46,202.41,180.12,90.61,3.10,117.74,13.52,26.99,4.01,1.05,5.27,7.82,13.33,4.98,1.16,22.29,84.06,3.65
"3455","由田",51.98,600.59,175.21,140.27,60.29,2.33,156.65,2.07,176.32,6.17,0.63,7.85,13.46,50.12,12.30,4.06,38.49,86.65,29.49
"3465","進泰電子",62.04,5540.28,89.16,66.76,-20.82,7.14,51.12,5.55,65.76,100.90,1.04,-12.87,-35.43,-17.09,-15.81,-1.78,-19.59,2238.14,-11.49
"3466","德晉",29.99,352.06,240.83,198.13,-16.64,3.51,103.98,3.81,95.80,5.28,0.81,-0.21,-0.33,-2.03,-0.30,-0.08,37.63,72.15,13.15
