"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1216","統一",63.54,228.76,103.52,77.08,1668.56,24.58,14.84,7.50,48.66,3.05,0.92,6.73,17.37,67.65,6.89,3.79,38.02,158.94,11.42
"1217","愛之味",48.59,306.00,63.88,39.14,3.50,7.60,48.02,4.49,81.29,1.55,0.35,2.65,4.23,6.27,5.40,0.47,14.16,73.18,4.03
"1218","泰山",23.90,437.04,234.04,167.54,63.88,7.48,48.79,10.42,35.02,4.76,0.90,9.34,12.49,18.12,10.19,1.75,29.77,33.08,-0.30
"1219","福壽",47.80,156.54,206.63,128.13,16.99,8.94,40.82,6.35,57.48,3.18,1.41,6.85,13.55,20.98,4.59,1.91,40.99,77.15,6.87
"1220","台榮",17.82,279.76,520.82,379.00,105.94,4.05,90.12,4.69,77.82,2.95,0.89,6.13,7.55,13.37,6.84,1.02,130.42,110.71,6.04
"1225","福懋油",51.48,159.19,144.02,99.22,20.63,7.41,49.25,8.02,45.51,3.59,1.32,5.71,11.32,25.75,4.09,1.72,18.09,76.23,3.80
"1227","佳格",35.25,449.06,235.89,160.32,84.54,5.41,67.46,5.67,64.37,7.39,1.29,12.37,18.62,46.87,9.45,3.54,27.13,97.00,0.00
"1229","聯華",20.61,1029.79,82.20,65.37,56.34,6.54,55.81,4.14,88.16,1.89,0.17,6.93,8.53,28.34,36.67,2.43,23.75,71.94,1.19
"1231","聯華食",53.92,153.31,163.02,102.67,2820.70,4.97,73.44,5.01,72.85,2.56,1.08,8.73,17.76,46.45,7.78,3.74,42.83,75.73,8.73
"1232","大統益",26.90,604.46,359.62,268.02,258.12,17.17,21.25,10.95,33.33,23.61,2.87,21.84,30.15,103.28,7.58,8.08,140.60,129.72,14.82
"1233","天仁",38.19,168.25,132.11,88.77,11.60,8.34,43.76,2.91,125.42,2.09,0.77,2.55,3.68,7.74,3.01,0.63,40.62,108.91,4.29
"1234","黑松",18.65,328.69,419.03,127.45,82.50,12.98,28.12,1.27,287.40,1.46,0.41,4.01,4.95,25.76,9.67,2.22,82.22,18.65,4.40
"1235","興泰",28.08,1792.08,282.80,281.91,3.44,0.56,651.78,4.12,88.59,0.46,0.02,2.12,2.35,6.74,83.53,0.65,12.10,748.02,2.42
"1236","宏亞",41.84,149.28,127.18,71.02,1.03,4.10,89.02,4.33,84.29,1.10,0.60,0.17,0.01,0.02,0.01,0.00,38.70,141.18,4.65
"1256","鮮活果汁-KY",24.93,180.45,222.22,171.44,200.96,11.85,30.80,7.03,51.92,2.24,1.04,23.29,32.85,301.16,22.32,22.99,123.13,147.30,19.33
"1301","台塑",30.62,473.61,242.67,210.51,19.64,12.60,28.96,8.97,40.69,2.16,0.38,4.30,5.88,37.96,10.78,3.15,46.07,100.76,0.59
"1303","南亞",39.02,267.97,174.20,136.52,19.07,5.65,64.60,5.65,64.60,1.66,0.48,4.92,7.55,38.38,9.84,3.24,34.73,86.15,3.03
"1304","台聚",36.99,277.85,224.65,184.80,3272.03,6.82,53.51,8.62,42.34,2.16,0.67,7.89,12.93,59.88,11.32,2.25,85.14,78.88,10.83
"1305","華夏",25.83,175.31,264.54,208.14,294.13,8.12,44.95,7.75,47.09,2.14,1.05,13.71,18.84,39.13,13.05,2.95,94.04,124.86,8.83
"1307","三芳",48.68,197.50,237.93,191.57,8.23,6.53,55.89,3.60,101.38,1.40,0.55,1.68,2.70,8.65,2.58,0.55,46.14,93.84,7.05
"1308","亞聚",28.28,472.86,200.40,170.86,3121.87,7.65,47.71,13.09,27.88,1.75,0.34,6.73,9.88,22.08,19.35,1.90,194.59,155.17,12.78
"1309","台達化",31.26,340.83,273.81,235.39,11917.31,6.97,52.36,16.64,21.93,7.29,1.80,22.45,36.03,73.17,12.39,5.58,140.37,552.16,24.78
"1310","台苯",17.18,197.03,203.49,153.51,80.91,9.37,38.95,18.05,20.22,2.05,0.89,3.20,3.94,7.00,3.57,0.55,1.66,104.38,-3.94
"1312","國喬",14.32,467.93,448.12,405.22,66360.55,6.63,55.05,9.36,38.99,2.21,0.49,12.76,14.81,55.14,26.07,4.52,97.42,309.84,6.14
"1313","聯成",43.54,243.42,282.71,152.65,1079.14,13.44,27.15,7.53,48.47,3.23,1.16,5.26,9.37,20.13,4.11,1.62,58.23,56.50,6.07
"1314","中石化",32.45,414.01,309.65,150.62,146.81,9.93,36.75,1.45,251.72,0.87,0.17,0.85,0.98,0.32,3.84,0.21,-47.32,-8.26,-5.17
"1315","達新",6.60,829.47,1486.54,1149.81,1647.27,5.59,65.29,3.00,121.66,1.50,0.19,47.26,52.73,428.08,243.12,31.97,28.93,39.18,0.00
"1316","上曜",63.22,682.34,139.06,20.51,-1.92,9.30,39.24,0.19,1921.05,4.56,0.20,2.09,2.55,3.44,5.18,0.20,-1.35,-74.71,-2.19
"1319","東陽",37.11,149.92,127.76,80.70,6.83,4.35,83.90,5.29,68.99,0.87,0.48,2.39,3.29,14.96,4.29,1.39,77.43,110.43,8.85
"1321","大洋",45.76,317.10,199.65,133.80,21.28,7.93,46.02,7.38,49.45,1.41,0.41,6.16,11.99,17.68,14.36,3.24,43.34,106.47,3.28
"1323","永裕",52.84,199.56,396.94,303.78,26.12,4.27,85.48,4.29,85.08,1.65,0.64,6.92,14.27,51.88,10.37,3.20,91.06,78.95,6.34
"1324","地球",21.75,265.53,342.95,262.48,484.89,5.19,70.32,4.68,77.99,2.71,0.86,1.33,1.68,3.03,1.55,0.22,52.79,91.66,5.76
"1325","恆大",17.37,323.50,450.55,422.78,72327.09,18.07,20.19,8.32,43.87,3.81,1.25,61.90,72.03,296.83,49.66,23.16,332.40,318.64,43.15
"1326","台化",25.64,354.95,293.88,236.77,18.07,8.20,44.51,6.02,60.63,1.98,0.47,4.17,5.36,42.26,8.54,3.34,62.91,130.96,4.78
"1337","再生-KY",7.78,213.16,607.08,552.35,-69.42,4.56,80.04,6.26,58.30,0.36,0.16,-7.67,-8.64,-9.18,-51.02,-2.39,-64.40,149.37,-3.35
"1338","廣華-KY",36.59,219.01,169.18,134.66,12.43,2.88,126.73,4.68,77.99,1.96,0.60,3.08,4.35,49.81,4.66,3.51,13.66,83.45,1.92
"1339","昭輝",32.33,147.46,184.66,145.47,9.97,2.85,128.07,4.24,86.08,0.79,0.40,2.49,3.44,24.10,5.64,1.59,59.70,143.18,7.49
"1340","勝悅-KY",2.58,391.05,2461.02,2413.66,"NA",2.63,138.78,69.28,5.26,0.47,0.12,-6.67,-6.91,-25.75,-59.38,-2.55,-218.25,"NA",-5.55
"1341","富林-KY",42.64,179.63,168.45,94.45,27.40,6.38,57.21,3.45,105.79,3.29,1.25,15.14,25.48,80.29,11.67,6.29,59.53,68.43,9.77
"1342","八貫",26.14,223.58,395.37,221.61,67.41,7.37,49.52,2.39,152.71,2.22,0.88,11.44,16.38,36.60,12.81,3.15,110.05,64.08,8.24
"1402","遠東新",56.33,255.63,103.94,80.32,6.49,7.70,47.40,6.78,53.83,1.27,0.34,2.67,3.95,30.12,6.28,1.62,38.77,85.59,10.87
"1409","新纖",75.76,343.73,101.72,97.96,4.03,1.69,215.97,4.13,88.37,1.52,0.15,1.33,3.98,14.32,6.06,0.62,0.00,206.13,-1.09
"1410","南染",17.94,687.88,821.79,783.34,809.70,6.07,60.13,10.43,34.99,2.13,0.30,4.54,5.49,12.84,15.03,0.95,19.77,130.79,1.22
"1413","宏洲",61.99,156.86,86.48,24.67,-14.55,10.65,34.27,3.12,116.98,1.33,0.57,-5.49,-14.47,-12.26,-10.39,-1.23,-4.37,38.40,-0.64
"1414","東和",29.36,240.85,178.89,95.19,10.58,15.31,23.84,1.14,320.17,0.43,0.16,1.42,1.88,2.84,8.34,0.27,27.19,62.51,2.56
"1416","廣豐",49.82,4375.23,171.65,147.63,-6.44,3.81,95.80,0.18,2027.77,0.09,0.02,-4.24,-9.22,-19.85,-168.89,-1.85,3.17,83.05,3.65
"1417","嘉裕",18.70,304.40,377.22,307.12,-26542.27,7.96,45.85,0.59,618.64,1.10,0.27,-9.35,-12.40,-18.87,-34.08,-1.85,0.00,0.00,0.00
"1418","東華",81.75,242.06,145.58,50.27,-6.18,623.93,0.58,1.37,266.42,0.11,0.04,-8.68,-43.77,-38.93,-227.91,-4.20,-130.54,-324.46,-9.80
"1419","新紡",33.08,3124.38,81.88,67.37,15.14,7.95,45.91,2.32,157.32,6.71,0.16,2.92,4.09,13.18,16.96,1.22,4.16,9.38,-1.04
"1423","利華",9.96,968.10,2287.34,1091.34,11566.91,"*****","*****",0.61,598.36,0.58,0.06,11.97,13.20,29.24,174.63,2.56,-26.61,121.43,-0.87
"1432","大魯閣",83.43,177.61,89.02,58.09,1.25,33.93,10.75,0.57,640.35,1.98,0.22,1.34,1.66,2.26,1.37,0.00,39.05,32.57,39.85
"1434","福懋",22.63,582.66,203.22,108.47,14.49,8.61,42.39,3.45,105.79,2.30,0.36,2.78,3.33,13.43,7.28,1.25,55.03,91.21,0.01
"1435","中福",17.63,1135.63,3175.08,3125.21,-40166.04,106.76,3.41,0.01,36500.00,0.17,0.01,-2.06,-2.47,-1.52,-142.40,-0.17,-94.39,1168.90,-2.48
"1436","華友聯",76.81,15225.42,153.45,26.17,225.00,494.96,0.73,0.17,2147.05,53.62,0.15,2.42,6.65,19.94,11.01,1.88,-28.41,-39.56,-32.78
"1437","勤益控",43.06,208219.58,371.73,368.20,9.48,66.77,5.46,10.70,34.11,128.59,0.05,3.56,5.52,21.05,58.96,1.76,64.20,98.58,3.57
"1438","三地開發",69.98,2034.04,148.22,10.51,1184275.00,"NA","NA",0.04,9125.00,3.01,0.08,3.74,8.54,4.62,46.65,0.45,-117.01,-98.19,-227.49
"1439","雋揚",7.28,1032975.93,674.91,528.54,-13204.67,11.38,32.07,"*****","*****",87.83,0.04,9.30,9.66,-258.37,-218.67,-2.65,"NA","NA","NA"
"1440","南紡",46.07,172.26,91.55,59.33,7.01,9.34,39.07,3.77,96.81,0.83,0.38,2.42,3.88,5.96,5.50,0.57,16.92,53.99,3.71
"1441","大東",59.61,103.13,60.24,27.65,-889.00,11.08,32.94,3.08,118.50,1.25,0.57,-10.11,-26.28,-29.48,-19.36,-2.90,-7.81,-94.50,-3.91
"1442","名軒",57.32,40248.32,412.10,11.92,4.36,44.64,8.17,0.17,2147.05,89.92,0.18,0.79,1.45,2.49,3.44,0.25,-10.16,82.84,-3.10
"1443","立益物流",86.14,35.24,17.54,15.21,26.51,3.33,109.60,3.72,98.11,0.12,0.10,0.41,-7.34,-4.41,-10.31,-0.29,5.30,0.00,10.23
"1444","力麗",34.03,178.33,103.19,59.08,-6.69,8.84,41.28,3.52,103.69,1.15,0.47,-2.12,-3.73,-4.80,-5.07,-0.38,15.18,49.83,3.05
"1445","大宇",19.18,190.48,420.65,243.55,-145.05,6.66,54.80,2.10,173.80,1.10,0.47,-2.87,-3.54,-6.42,-6.31,-0.44,67.86,319.85,3.94
"1446","宏和",62.34,702115.71,828.55,69.46,"NA",24.87,14.67,9.20,39.67,939.76,0.12,-0.05,-0.48,-0.94,-1.52,-0.05,29.17,"NA",2.37
"1447","力鵬",41.55,228.60,130.94,89.49,-8.43,6.84,53.36,5.75,63.47,2.33,0.75,-2.06,-4.05,-5.82,-3.05,-0.48,13.48,112.14,2.83
"1449","佳和",82.96,1273.21,111.66,27.81,-0.04,10.28,35.50,1.07,341.12,7.04,0.30,-0.67,-14.16,-12.54,-6.58,-1.48,-14.86,-51.38,-16.76
"1451","年興",19.63,463.69,451.06,259.25,-89.60,3.86,94.55,2.79,130.82,3.77,0.76,-4.55,-5.85,-27.68,-6.04,-2.14,3.27,56.52,0.27
"1452","宏益",8.58,407.51,1040.82,906.79,8582.83,5.65,64.60,3.71,98.38,1.93,0.47,3.58,3.89,7.76,7.67,0.74,195.32,106.99,5.10
"1453","大將",4.61,1288.91,1802.16,540.82,0.00,"*****","*****",0.26,1403.84,2.19,0.16,1.15,1.19,1.49,6.97,0.15,-118.45,-168.28,-5.58
"1454","台富",23.35,202.92,274.41,159.79,"NA",7.71,47.34,1.69,215.97,1.55,0.60,-1.82,-2.51,-4.55,-3.18,-0.31,0.42,1.05,0.05
"1455","集盛",26.89,144.96,147.71,94.28,-2.06,6.36,57.38,5.14,71.01,1.62,0.83,-0.33,-0.58,-0.63,-0.52,-0.07,47.83,134.84,5.86
"1456","怡華",80.81,5235.89,146.28,11.81,183.04,5.23,69.78,0.17,2147.05,11.37,0.12,2.29,5.43,7.47,9.50,0.73,"NA",3.66,"NA"
"1457","宜進",56.34,451.35,115.63,82.61,7.29,4.98,73.29,3.12,116.98,0.78,0.15,3.67,7.34,26.86,20.56,2.89,-14.30,66.74,-14.04
"1459","聯發",51.09,174.66,138.94,120.09,-264.60,8.05,45.34,6.93,52.66,0.71,0.30,-2.38,-6.44,-5.07,-10.30,-0.58,3.55,6.88,0.86
"1460","宏遠",71.94,127.48,112.79,35.44,-8.19,5.94,61.44,1.44,253.47,1.22,0.54,-6.32,-21.67,-18.29,-12.76,-1.94,-5.04,6.98,-2.75
"1463","強盛新",15.25,543.68,517.12,442.92,0.00,6.08,60.03,1.83,199.45,1.03,0.17,2.38,2.68,3.87,13.84,0.33,54.14,148.41,1.25
"1464","得力",69.44,145.82,111.66,68.52,-0.64,4.29,85.08,2.24,162.94,1.41,0.47,-0.33,-3.53,-7.59,-2.40,-0.54,6.62,11.07,-0.16
"1465","偉全",10.77,632.16,532.27,409.13,-9683.69,7.24,50.41,1.69,215.97,1.51,0.22,-1.18,-1.38,-3.53,-5.90,-0.24,0.00,72.19,-7.79
"1466","聚隆",53.82,164.04,218.58,125.55,2.97,6.33,57.66,3.88,94.07,1.54,0.77,1.82,2.59,3.87,1.54,0.38,97.44,165.20,9.21
"1467","南緯",58.93,234.47,141.49,92.03,3.76,7.85,46.49,4.83,75.56,3.96,1.06,3.21,5.58,11.41,1.92,0.72,23.47,84.15,13.37
"1468","昶和",56.13,224.33,178.39,98.05,2.74,12.34,29.57,1.16,314.65,1.08,0.34,2.42,3.78,2.82,4.70,0.26,25.40,194.38,6.69
"1470","大統新創",17.66,215.15,350.99,259.71,75.00,4.67,78.15,3.25,112.30,1.42,0.54,3.05,3.63,4.76,5.61,0.41,38.55,88.87,0.45
"1471","首利",34.59,474.83,215.09,194.20,43.80,4.45,82.02,9.04,40.37,3.41,0.76,28.19,46.82,27.91,36.49,2.63,-12.19,-241.91,-3.29
"1472","三洋實業",85.48,261.46,76.61,72.56,0.00,5.84,62.50,2.50,146.00,0.91,0.20,-25.24,-116.12,-49.37,-129.18,-8.66,-4.34,-110.22,-3.03
"1473","台南",34.90,320.46,192.87,133.60,-14.08,5.16,70.73,5.82,62.71,5.24,1.09,-6.24,-10.10,-25.87,-6.00,-2.45,11.13,134.67,2.21
"1474","弘裕",48.33,204.16,168.14,97.81,8.58,4.45,82.02,2.86,127.62,2.41,0.76,3.02,5.18,8.81,3.53,0.83,10.27,85.29,4.20
"1475","業旺",19.60,25205.35,502.25,475.44,101.76,9.87,36.98,11.97,30.49,145.08,0.68,1.58,2.11,0.67,2.33,0.07,-13.59,11.62,-0.03
"1476","儒鴻",27.52,190.87,224.18,143.91,15795.34,6.91,52.82,4.26,85.68,2.69,1.13,17.21,22.82,194.04,15.10,15.51,58.81,87.70,3.54
"1477","聚陽",45.46,208.94,158.79,108.15,43.67,16.24,22.47,5.21,70.05,5.01,1.49,12.76,21.47,123.57,8.34,9.35,9.38,62.95,-2.63
"1503","士電",38.89,208.21,136.69,94.40,62.26,3.84,95.05,3.56,102.52,1.81,0.62,3.92,6.34,42.11,6.22,2.93,16.57,120.78,3.14
"1504","東元",36.01,483.48,233.41,175.05,19.59,4.41,82.76,3.36,108.63,2.81,0.45,3.91,5.89,22.36,8.32,1.81,27.97,134.73,2.70
"1506","正道",60.57,131.08,112.90,56.67,-11.63,3.43,106.41,1.80,202.77,0.71,0.34,-13.83,-41.50,-22.51,-43.27,-2.19,-4.11,17.03,-1.11
"1512","瑞利",91.67,129.29,99.01,55.35,-227.16,2.72,134.19,3.00,121.66,1.26,0.50,-4.17,-58.34,-5.50,-10.78,-0.55,13.66,106.51,3.24
"1513","中興電",63.09,210.01,136.81,59.04,25.16,7.49,48.73,1.83,199.45,2.25,0.62,6.47,16.57,37.84,10.08,3.59,25.44,46.83,8.48
"1514","亞力",45.63,337.06,163.55,110.46,35.87,2.93,124.57,2.83,128.97,4.88,0.86,5.52,9.96,17.91,6.26,1.51,14.04,96.32,4.90
"1515","力山",60.58,144.49,117.11,95.83,91.54,6.56,55.64,10.86,33.60,4.38,1.38,10.11,22.80,58.35,7.23,4.50,28.22,153.61,16.50
"1516","川飛",13.96,919.61,638.14,638.14,"NA",4.49,81.29,"NA","NA",18.39,1.75,6.11,7.26,8.33,3.49,0.83,-34.38,374.62,-8.83
"1517","利奇",30.18,306.48,278.16,198.77,7941.45,3.50,104.28,3.63,100.55,2.74,0.73,4.38,6.13,11.50,5.97,0.75,1.01,34.30,-0.72
"1519","華城",59.19,221.36,164.02,95.29,21.34,3.08,118.50,2.54,143.70,4.27,0.97,5.55,13.21,18.16,5.40,1.75,5.49,97.82,-0.65
"1521","大億",52.03,189.66,128.42,67.55,65.35,5.11,71.42,4.65,78.49,4.79,1.31,4.43,8.72,23.43,3.33,2.10,11.16,71.34,-3.37
"1522","堤維西",74.71,197.41,134.16,59.24,4.27,5.20,70.19,2.56,142.57,1.73,0.64,1.73,4.23,13.04,1.98,0.84,45.36,84.54,10.68
"1524","耿鼎",56.21,108.81,99.61,54.04,240.80,5.46,66.84,3.13,116.61,0.58,0.38,1.07,1.61,2.26,1.91,0.21,26.54,93.27,2.84
"1525","江申",18.18,917.62,216.81,181.26,196.00,4.95,73.73,5.25,69.52,2.05,0.20,6.31,7.69,55.88,30.77,4.41,-21.45,-48.29,-4.86
"1526","日馳",38.69,221.26,183.89,86.23,76.42,7.21,50.62,1.68,217.26,2.33,0.72,10.41,16.71,36.88,14.30,2.97,66.76,112.80,24.94
"1527","鑽全",19.10,430.82,433.63,361.32,0.00,4.80,76.04,3.49,104.58,3.73,0.74,8.39,10.18,37.65,11.34,2.94,39.40,136.92,3.24
"1528","恩德",56.41,220.75,143.73,93.30,-2.67,3.24,112.65,1.85,197.29,2.82,0.64,-1.81,-5.20,-6.30,-3.68,-0.61,5.49,-11.22,3.56
"1529","樂事綠能",34.01,216.94,237.89,228.77,-691.99,2.60,140.38,33.61,10.85,0.97,0.37,3.07,5.82,6.39,10.19,0.65,112.00,6.34,20.67
"1530","亞崴",46.02,171.10,138.83,83.41,25.54,3.38,107.98,1.72,212.20,1.44,0.48,9.60,19.86,57.50,19.21,3.92,15.50,111.48,6.14
"1531","高林股",19.99,363.63,481.77,339.35,97.38,1.97,185.27,1.71,213.45,1.51,0.37,1.24,1.53,-3.73,-3.42,-0.30,34.72,93.40,3.36
"1532","勤美",64.27,292.51,190.37,67.74,374.02,3.39,107.66,0.55,663.63,1.29,0.29,2.31,4.99,25.72,6.03,1.47,17.87,61.33,6.86
"1533","車王電",57.64,267.22,194.88,138.66,2.98,4.68,77.99,1.33,274.43,2.06,0.46,0.31,3.46,6.10,-0.17,0.86,21.95,91.69,7.54
"1535","中宇",55.98,2143.81,156.62,104.27,135.00,7.14,51.12,0.33,1106.06,63.99,1.31,3.08,6.66,19.35,2.23,1.60,39.26,81.12,33.57
"1536","和大",65.09,103.33,84.18,54.64,3.46,2.28,160.08,2.03,179.80,0.47,0.29,2.10,4.38,12.73,5.48,1.12,17.05,36.39,3.83
"1537","廣隆",26.73,499.64,410.98,267.58,1217.03,6.73,54.23,3.67,99.45,7.39,1.31,16.17,21.84,144.47,12.35,10.75,122.68,124.96,7.64
"1538","正峰",62.26,288.51,219.05,162.72,-2.21,5.21,70.05,3.81,95.80,1.65,0.39,-1.37,-7.74,-4.24,-4.46,-0.57,-56.65,-43.25,-5.53
"1539","巨庭",71.80,147.42,118.68,98.33,0.08,4.40,82.95,4.27,85.48,2.19,0.59,-0.13,-1.45,18.87,-0.81,-0.28,1.31,44.50,-0.84
"1540","喬福",14.73,433.10,615.09,496.54,24201.27,8.81,41.43,0.61,598.36,0.66,0.20,1.27,-1.48,-2.94,-6.34,-0.24,21.24,182.08,-0.03
"1541","錩泰",55.35,314.95,156.71,115.58,77.79,3.41,107.03,5.55,65.76,8.21,1.52,13.33,30.52,74.97,8.66,5.79,10.05,87.78,8.75
"1558","伸興",36.67,304.22,243.32,184.13,205.36,6.25,58.40,5.24,69.65,3.92,0.97,11.79,17.16,186.78,12.14,13.76,33.14,93.59,3.54
"1560","中砂",49.90,154.46,236.27,126.11,4045.44,5.75,63.47,2.60,140.38,1.18,0.59,6.37,11.55,48.45,10.46,3.63,72.16,60.11,5.12
"1563","巧新",58.03,144.78,213.00,62.75,3.87,7.18,50.83,0.79,462.02,0.58,0.32,1.74,3.04,13.07,4.08,1.14,31.15,40.92,3.94
"1568","倉佑",52.96,144.09,161.86,114.99,1.54,2.73,133.69,2.97,122.89,1.10,0.54,0.64,0.68,0.68,0.58,0.10,39.85,77.11,9.80
"1582","信錦",46.97,405.78,178.70,152.84,5577.00,2.57,142.02,7.39,49.39,5.73,0.82,9.11,16.30,121.04,10.09,7.81,11.42,100.01,0.08
"1583","程泰",47.46,200.94,146.15,86.84,15.50,3.20,114.06,1.29,282.94,1.39,0.41,5.69,10.98,57.43,13.17,4.39,14.75,98.85,5.88
"1587","吉茂",51.67,159.09,138.87,70.00,16.83,5.36,68.09,1.71,213.45,1.76,0.67,7.16,14.08,33.97,10.06,2.64,27.45,76.63,13.55
"1589","永冠-KY",46.54,219.22,260.07,218.55,7.67,2.52,144.84,4.79,76.20,1.42,0.55,3.97,6.31,8.80,6.31,4.80,16.51,39.98,3.33
"1590","亞德客-KY",45.71,117.37,112.96,87.92,25.32,3.17,115.14,2.84,128.52,0.90,0.47,12.39,23.82,335.55,25.36,25.63,30.16,69.04,10.74
"1597","直得",39.79,181.69,228.41,146.68,1860.04,3.68,99.18,1.24,294.35,0.98,0.40,6.22,9.82,32.21,14.70,2.51,47.91,109.41,6.77
"1598","岱宇",63.25,230.86,124.92,76.69,30.49,6.05,60.33,3.52,103.69,4.74,1.28,13.27,37.05,124.76,10.04,11.69,19.32,53.92,19.90
"1603","華電",34.96,190.35,174.14,113.91,26.66,1.90,192.10,1.87,195.18,0.69,0.27,4.12,6.18,19.18,14.55,2.05,-4.73,80.46,-2.75
"1604","聲寶",35.84,171.55,176.60,86.72,86.87,12.95,28.18,4.68,77.99,1.59,0.61,14.83,24.67,53.84,23.94,4.86,18.77,38.09,-1.41
"1605","華新",42.41,350.22,178.57,93.02,1813.14,10.35,35.26,4.64,78.66,3.62,0.77,5.12,8.44,28.67,6.22,2.04,22.72,68.03,4.58
"1608","華榮",35.81,285.65,161.68,76.05,1831.72,8.13,44.89,2.55,143.13,2.40,0.60,3.16,4.69,6.75,4.99,0.76,13.50,72.90,0.63
"1609","大亞",63.77,227.54,137.24,95.40,663.40,5.50,66.36,4.95,73.73,2.95,0.79,5.24,11.79,20.47,5.64,1.45,7.30,22.03,2.14
"1611","中電",29.66,571.78,244.40,191.82,10.49,5.68,64.26,2.70,135.18,1.94,0.34,1.40,1.73,2.76,3.79,0.23,11.47,8.88,-6.31
"1612","宏泰",13.77,353.16,543.15,299.14,85.27,5.98,61.03,3.01,121.26,2.97,0.76,8.72,10.39,18.74,11.32,1.64,64.70,20.13,3.13
"1614","三洋電",18.43,145.62,280.48,160.05,297.46,18.45,19.78,4.46,81.83,1.36,0.85,5.53,6.71,16.19,6.48,1.37,86.76,97.53,5.60
"1615","大山",40.60,225.23,166.77,83.61,62.97,4.97,73.44,3.54,103.10,2.97,1.02,10.74,17.12,33.66,10.38,2.67,19.68,51.13,2.14
"1616","億泰",45.74,228.25,159.34,76.93,2.41,5.74,63.58,2.57,142.02,3.63,0.97,0.38,0.11,0.82,0.06,0.01,0.00,206.00,0.00
"1617","榮星",40.91,216.09,195.66,163.21,26.00,4.23,86.28,9.09,40.15,3.41,1.04,5.28,8.41,12.40,4.90,1.02,5.77,73.55,0.49
"1618","合機",8.37,289.73,627.46,426.48,818.12,6.51,56.06,3.15,115.87,2.15,0.58,5.01,5.55,12.21,8.57,1.00,109.27,96.27,6.51
"1626","艾美特-KY",66.08,147.72,118.25,71.41,6.24,4.68,77.99,3.64,100.27,2.94,1.00,2.12,5.10,16.04,1.70,1.12,8.47,251.40,6.09
