"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1726","永記",13.35,317.47,535.02,356.73,1083.29,3.82,95.54,2.80,130.35,2.76,0.77,7.32,8.53,68.34,8.98,5.28,40.38,82.37,0.22
"1727","中華化",31.74,121.72,129.55,92.17,36.52,4.13,88.37,6.55,55.72,1.21,0.71,2.20,3.23,5.99,3.03,0.51,45.83,89.70,7.43
"1730","花仙子",20.69,428.73,368.23,306.02,147885.52,5.28,69.12,3.61,101.10,5.12,0.98,10.83,13.85,55.73,11.09,3.95,89.34,105.42,11.25
"1731","美吾華",33.71,215.85,263.57,198.39,69.78,6.21,58.77,2.04,178.92,1.33,0.49,6.55,9.36,16.40,12.99,1.30,49.86,82.48,2.13
"1732","毛寶",24.82,236.17,313.04,223.10,93.72,6.93,52.66,3.41,107.03,2.67,0.90,1.96,2.60,5.26,2.13,0.30,1.16,110.21,0.22
"1733","五鼎",24.62,279.12,343.90,200.05,43.05,5.83,62.60,1.89,193.12,2.62,0.79,5.56,7.08,15.32,6.92,1.28,68.79,101.72,7.32
"1734","杏輝",43.70,149.25,184.45,128.28,9.35,4.90,74.48,2.46,148.37,0.97,0.50,5.01,8.21,16.95,9.05,1.68,41.71,90.25,5.62
"1735","日勝化",52.03,133.56,113.05,69.64,6.70,3.74,97.59,3.44,106.10,1.94,0.80,3.47,6.27,12.89,3.64,0.97,16.69,93.15,5.27
"1736","喬山",72.38,489.57,145.79,78.49,10.98,3.92,93.11,2.26,161.50,10.34,1.19,6.77,22.42,115.11,5.09,8.02,5.07,51.43,2.68
"1737","臺鹽",20.44,180.93,251.24,210.04,69.32,4.64,78.66,4.21,86.69,0.82,0.38,3.86,4.80,21.65,9.80,1.86,56.65,82.80,4.62
"1752","南光",36.48,126.88,127.40,63.58,55.11,4.99,73.14,2.06,177.18,1.11,0.57,6.46,10.14,30.02,11.06,2.41,40.81,77.26,5.11
"1760","寶齡富錦",40.08,136.77,147.00,89.99,15.47,5.69,64.14,1.82,200.54,1.28,0.63,4.23,6.49,25.36,6.13,1.45,34.17,92.55,7.81
"1762","中化生",29.51,197.79,338.88,99.12,3.68,6.12,59.64,0.77,474.02,0.60,0.27,1.41,1.58,7.37,3.93,0.95,109.96,53.84,6.12
"1773","勝一",37.32,130.05,113.93,55.06,38.83,7.92,46.08,4.61,79.17,1.21,0.74,12.30,19.52,87.96,16.31,7.21,68.00,73.59,9.64
"1776","展宇",39.22,439.84,364.23,270.94,6.64,3.33,109.60,3.19,114.42,4.04,0.74,2.77,4.00,7.41,3.25,0.78,42.91,89.93,5.75
"1783","和康生",13.10,319.87,403.33,361.62,"*****",6.12,59.64,2.34,155.98,1.59,0.44,12.37,13.90,25.30,27.94,2.13,144.86,272.99,16.18
"1786","科妍",19.43,185.44,346.05,310.39,5240.10,6.62,55.13,2.85,128.07,0.80,0.39,10.93,13.75,40.62,27.43,3.51,80.06,129.80,4.06
"1789","神隆",11.86,298.89,860.78,627.89,5209.70,4.89,74.64,1.00,365.00,0.83,0.26,2.92,3.25,5.22,9.96,0.43,97.82,92.03,2.86
"1795","美時",47.18,932.53,214.48,167.12,12.14,2.75,132.72,2.01,181.59,5.58,0.50,15.10,26.30,239.20,27.25,19.35,72.94,72.33,32.44
"1802","台玻",43.16,140.33,116.67,76.25,-0.98,3.36,108.63,2.83,128.97,1.01,0.47,-1.37,-3.44,-4.38,-4.13,-0.54,16.85,99.50,3.70
"1805","寶徠",42.89,31662.86,214.01,106.12,20.49,9.02,40.46,0.50,730.00,88.20,0.35,17.39,30.77,29.64,48.12,2.96,33.12,235.38,23.06
"1806","冠軍",33.06,192.13,411.33,320.20,6.88,3.89,93.83,2.66,137.21,1.24,0.42,1.83,2.17,4.60,3.48,0.31,60.28,90.93,10.17
"1808","潤隆",71.77,10716.54,172.96,48.98,5.58,16.16,22.58,0.16,2281.25,38.38,0.18,5.82,16.09,27.74,25.69,2.28,0.00,0.00,0.00
"1809","中釉",25.55,182.88,205.49,132.24,366.32,3.57,102.24,2.66,137.21,1.27,0.53,1.19,1.16,3.13,1.61,0.33,15.77,35.42,2.48
"1810","和成",33.91,212.78,166.82,97.64,4.27,4.03,90.57,2.07,176.32,1.41,0.47,0.80,0.90,3.17,1.26,0.19,-6.71,91.03,-2.01
"1817","凱撒衛",19.67,291.25,580.47,297.93,81.02,7.39,49.39,2.22,164.41,3.10,1.00,11.71,14.92,56.27,11.50,4.37,103.66,113.56,5.70
"1903","士紙",48.62,327.84,108.45,106.31,0.44,3.10,117.74,2.17,168.20,0.08,0.02,0.26,-0.44,-0.81,-13.49,-0.08,0.85,73.88,0.38
"1904","正隆",57.98,134.56,140.96,82.23,1.68,6.50,56.15,4.39,83.14,1.12,0.63,2.05,2.18,8.79,1.45,0.55,17.53,66.58,2.50
"1905","華紙",52.89,141.15,117.05,70.67,-0.09,6.24,58.49,3.23,113.00,1.31,0.56,0.00,-1.25,-2.78,-1.07,-0.23,-2.40,3.61,-0.70
"1906","寶隆",42.47,13780.00,17.30,16.28,1.80,35.83,10.18,106.57,3.42,112.18,0.51,1.08,0.98,2.01,1.18,0.25,5.41,124.60,3.30
"1907","永豐餘",48.82,239.68,150.44,102.08,345.18,5.25,69.52,5.48,66.60,1.61,0.51,2.06,2.88,16.47,2.88,0.98,11.60,87.20,1.64
"1909","榮成",68.71,97.61,60.07,42.77,0.82,6.37,57.29,14.26,25.59,0.98,0.69,1.26,-1.73,-2.56,-0.79,-0.28,12.61,95.00,3.57
"2002","中鋼",50.87,137.84,131.27,43.56,2.13,22.44,16.26,2.34,155.98,0.84,0.47,1.04,1.13,2.90,1.19,0.13,28.78,78.32,3.04
"2006","東和鋼鐵",40.30,192.65,166.39,33.34,17.46,15.08,24.20,2.65,137.73,3.18,1.10,8.63,14.16,78.40,7.52,6.13,39.47,95.24,6.58
"2007","燁興",57.97,175.75,62.08,28.00,-4.66,33.84,10.78,6.68,54.64,1.31,0.54,-7.31,-18.57,-20.45,-15.71,-2.04,0.00,52.75,0.00
"2008","高興昌",54.96,392.05,109.15,78.02,174.92,13.49,27.05,1.80,202.77,0.98,0.18,1.59,1.39,3.64,3.34,0.26,10.52,22.60,0.23
"2009","第一銅",20.76,709.06,145.35,25.86,1033.06,13.21,27.63,1.61,226.70,2.98,0.36,3.38,4.03,7.21,8.48,0.74,18.37,26.04,2.67
