"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1326","台化",25.80,387.06,290.44,224.63,44.36,10.33,35.33,7.79,46.85,2.79,0.61,7.71,10.18,85.58,11.71,6.56,45.61,115.21,1.50
"1337","再生-KY",3.77,307.95,2100.12,2006.81,-50.97,5.60,65.17,6.56,55.64,0.53,0.18,-7.21,-7.00,-8.70,-41.63,-1.71,-216.14,39.40,-3.55
"1338","廣華-KY",43.63,223.45,185.21,144.87,10.22,3.00,121.66,4.52,80.75,2.00,0.62,3.51,5.33,53.90,4.79,4.04,11.46,64.33,1.05
"1339","昭輝",29.72,146.10,199.26,153.99,9.20,3.17,115.14,3.89,93.83,0.69,0.37,2.75,3.58,22.98,6.66,1.83,46.38,159.56,3.90
"1340","勝悅-KY",3.18,300.14,1755.85,1647.73,"NA",3.86,94.55,66.07,5.52,0.39,0.13,-9.56,-9.84,-33.69,-78.77,-3.35,-279.32,"NA",-8.74
"1341","富林-KY",46.24,216.63,184.93,91.45,36.67,6.23,58.58,3.12,116.98,3.84,1.23,13.64,23.92,74.79,10.76,5.99,2.18,50.01,-11.53
"1342","八貫",35.25,226.31,285.53,120.96,124.16,7.31,49.93,2.45,148.97,2.62,0.94,12.25,17.66,48.27,12.87,3.92,5.84,58.76,-5.98
"1402","遠東新",57.59,245.90,116.06,72.86,7.62,8.51,42.89,5.42,67.34,1.45,0.38,2.80,4.72,33.30,6.22,1.94,29.42,81.61,8.26
"1409","新纖",76.37,356.43,101.39,96.25,9.47,1.54,237.01,5.65,64.60,2.06,0.20,2.90,10.86,36.25,12.55,2.41,-1.97,26.05,-4.95
"1410","南染",17.03,704.96,934.53,875.42,1925.58,6.63,55.05,8.31,43.92,2.50,0.34,6.23,7.54,17.41,18.33,1.29,128.84,102.68,1.56
"1413","宏洲",59.53,178.53,121.82,41.02,8.24,22.41,16.28,5.09,71.70,2.53,1.05,4.21,9.72,8.04,3.59,0.80,44.46,85.37,5.11
"1414","東和",30.17,252.55,183.54,107.38,27.89,15.72,23.21,1.21,301.65,0.52,0.18,3.27,4.50,7.23,17.60,0.65,32.06,68.95,3.48
"1416","廣豐",10.22,4126.06,795.61,387.79,14.94,4.12,88.59,0.25,1460.00,3.36,0.05,1.84,2.33,19.93,28.39,0.44,125.38,70.72,3.10
"1417","嘉裕",32.61,323.34,208.48,148.53,2652.05,5.86,62.28,0.76,480.26,1.49,0.37,2.80,3.72,4.08,7.38,0.51,0.00,0.00,0.00
"1418","東華",66.03,558.70,2477.90,2335.34,-3.55,"NA","NA",1.06,344.33,0.06,0.01,-4.85,-20.87,-28.09,-428.93,-3.10,-922.29,-444.25,-8.77
"1419","新紡",37.95,2640.70,97.65,79.32,18.10,7.91,46.14,2.51,145.41,7.62,0.19,3.33,5.05,16.17,16.40,1.51,1.21,7.63,-2.00
"1423","利華",9.05,1010.14,2216.76,1287.72,3162.65,70.51,5.17,0.48,760.41,0.56,0.05,4.55,5.03,13.93,80.96,1.11,966.36,140.49,5.33
"1432","大魯閣",84.31,165.47,88.47,88.47,-1.76,21.59,16.90,1.97,185.27,1.37,0.16,-2.28,-19.92,-17.31,-20.02,-2.05,22.14,137.12,20.69
"1434","福懋",23.48,636.27,223.83,116.52,16.22,9.17,39.80,3.88,94.07,2.75,0.41,2.82,3.46,14.17,6.53,1.27,30.78,86.44,0.73
"1435","中福",11.93,1578.64,18936.07,18745.93,9190.54,103.29,3.53,0.02,18250.00,0.16,0.01,0.56,0.65,0.49,48.41,0.05,-1144.40,-7653.86,-5.23
"1436","華友聯",77.94,15637.72,142.25,17.98,433.32,1594.53,0.22,0.20,1825.00,69.24,0.20,4.29,16.98,51.04,18.86,5.08,-16.83,-51.14,-26.90
"1437","勤益控",43.14,829507.30,299.44,265.19,11.17,59.65,6.11,2.18,167.43,213.27,0.06,4.30,6.94,25.70,65.65,2.25,42.36,72.29,5.68
"1438","三地開發",78.82,10817.88,165.70,13.95,781.14,"NA","NA",0.00,"*****",0.40,0.00,0.85,3.60,-1.34,244.71,0.57,-53.07,97.12,-78.42
"1439","雋揚",21.60,1180674.48,261.37,124.51,2321366.67,10.74,33.98,0.14,2607.14,410.00,0.11,4.84,5.70,15.14,162.79,1.39,-375.87,-91.88,-30.59
"1440","南紡",44.26,189.65,131.30,66.97,22.21,11.33,32.21,3.44,106.10,0.92,0.41,6.37,11.15,20.30,14.70,1.77,12.81,53.74,1.29
"1441","大東",65.44,124.46,68.64,26.74,-608.00,15.71,23.23,3.95,92.40,1.54,0.65,-5.96,-18.19,-17.94,-10.50,-0.75,2.39,-122.41,2.11
"1442","名軒",58.51,53559.24,1276.38,43.87,40.16,71.30,5.11,0.21,1738.09,140.76,0.26,3.89,9.07,14.18,14.93,1.41,-83.33,32.32,-1.40
"1443","立益物流",81.57,86.24,48.77,44.64,336.46,4.15,87.95,8.73,41.80,0.16,0.13,4.86,20.74,15.66,23.54,1.65,16.54,0.00,5.06
"1444","力麗",42.31,184.06,105.12,49.56,19.13,10.78,33.85,3.72,98.11,1.54,0.57,3.58,5.57,7.22,5.99,0.68,-13.91,40.44,-4.22
"1445","大宇",18.11,202.18,423.49,231.83,-569.08,7.65,47.71,3.08,118.50,1.54,0.62,-1.26,-1.56,-1.66,-2.01,-0.19,-75.37,238.16,-4.06
"1446","宏和",64.67,150691.77,138.23,11.90,"NA",12.55,29.08,11.13,32.79,176.78,0.04,-0.19,-1.12,-0.52,-8.88,-0.12,-11.84,-95.45,-25.77
"1447","力鵬",46.32,233.01,128.99,80.75,9.21,9.64,37.86,8.82,41.38,4.39,1.28,1.64,2.62,3.73,1.13,0.31,1.63,109.36,0.45
"1449","佳和",76.93,1345.22,125.88,34.89,1.90,14.36,25.41,1.12,325.89,9.17,0.44,2.31,5.82,7.19,2.66,0.83,12.30,-21.59,10.49
"1451","年興",17.95,563.24,596.23,351.60,75.73,4.23,86.28,3.22,113.35,5.11,0.88,2.72,3.30,14.72,3.04,1.23,46.98,31.74,2.22
"1452","宏益",11.58,495.32,734.81,652.77,7726.19,7.58,48.15,6.13,59.54,3.46,0.71,11.83,13.17,30.87,16.76,2.65,0.00,89.84,-2.30
"1453","大將",26.10,1553.49,473.43,117.92,679.05,"*****","*****",0.02,18250.00,0.44,0.02,6.53,7.88,11.12,239.42,1.05,-67.84,-86.44,-14.80
"1454","台富",21.29,230.88,295.89,148.58,"NA",11.46,31.84,2.16,168.98,2.17,0.78,0.33,0.33,0.24,0.33,0.04,"NA",1.29,"NA"
"1455","集盛",32.17,161.99,156.03,82.91,73.23,7.87,46.37,5.68,64.26,2.37,1.14,9.45,13.30,18.89,8.20,1.73,2.20,78.72,-0.50
"1456","怡華",75.54,5961.42,152.01,15.40,443.02,25.19,14.48,0.42,869.04,34.26,0.34,8.11,29.99,48.74,19.23,4.85,5.93,14.35,2.27
"1457","宜進",57.37,484.59,133.38,95.36,4.17,9.54,38.25,4.93,74.03,1.22,0.23,2.57,4.68,13.15,8.83,0.90,36.80,76.58,9.40
"1459","聯發",46.87,214.94,196.89,178.56,2092.21,11.40,32.01,8.62,42.34,1.06,0.40,12.70,24.42,22.30,30.84,2.01,4.73,8.04,1.10
"1460","宏遠",53.33,150.77,132.36,41.29,4.09,6.05,60.33,1.56,233.97,1.79,0.71,1.82,3.42,4.17,1.82,0.39,-8.19,-5.57,-22.90
"1463","強盛新",16.76,550.61,429.09,340.37,0.00,6.01,60.73,1.51,241.72,1.06,0.17,3.13,3.64,5.72,18.06,0.49,-17.22,113.78,-3.24
"1464","得力",71.78,180.66,131.08,75.25,2.27,5.41,67.46,2.41,151.45,1.82,0.57,1.72,3.56,5.04,1.84,0.48,-0.11,7.04,-0.95
"1465","偉全",11.37,399.38,445.83,320.34,-9941.43,7.29,50.06,1.99,183.41,1.05,0.24,-4.89,-5.76,-9.10,-21.72,-0.93,0.00,3.86,-1.61
"1466","聚隆",52.34,152.77,153.45,80.40,9.94,7.69,47.46,4.60,79.34,2.12,1.01,5.58,10.68,17.67,4.99,1.60,14.52,111.27,2.78
"1467","南緯",63.95,262.24,133.42,85.81,1.78,5.53,66.00,3.76,97.07,3.27,0.79,0.40,-1.33,3.15,-0.64,-0.13,-9.39,51.76,-2.71
"1468","昶和",64.76,254.37,135.70,58.63,1.99,16.03,22.76,1.08,337.96,1.63,0.33,1.04,1.17,1.44,1.23,0.06,-29.89,-18.99,-20.17
"1470","大統新創",19.84,239.53,327.36,202.32,165.00,7.04,51.84,3.34,109.28,2.04,0.74,5.40,6.61,9.18,7.29,0.76,17.94,65.40,0.43
"1471","首利",13.64,1254.76,500.22,399.75,-10.79,2.15,169.76,2.54,143.70,2.33,0.26,-1.24,-1.79,-1.23,-5.21,-0.12,-79.91,-368.70,-6.16
"1472","三洋實業",88.63,709.93,91.54,89.73,0.58,14.09,25.90,36.21,10.08,2.97,0.33,-0.47,-4.16,-2.11,-1.45,-0.35,-8.74,-181.16,-19.06
"1473","台南",41.42,313.93,168.54,99.51,-9.33,5.00,73.00,4.99,73.14,5.38,1.12,-2.44,-4.26,-8.60,-2.34,-0.92,-26.32,41.41,-12.43
"1474","弘裕",51.02,190.12,166.71,97.38,13.61,4.95,73.73,3.25,112.30,2.67,0.86,3.75,6.91,13.68,4.03,1.11,11.37,58.67,3.15
"1475","業旺",21.07,260848.71,476.84,442.85,27447.33,2.96,123.31,11.00,33.18,572.57,0.72,12.43,15.65,12.47,17.20,3.66,-13.93,0.00,-3.55
"1476","儒鴻",27.77,184.44,225.18,105.41,27986.65,7.18,50.83,3.92,93.11,3.20,1.29,18.54,25.54,232.75,14.33,18.77,39.53,87.05,-0.94
"1477","聚陽",37.92,289.04,209.68,138.67,38.48,15.92,22.92,4.73,77.16,5.73,1.42,13.47,22.36,140.51,9.26,11.20,39.10,72.58,6.31
"1503","士電",40.18,214.61,136.04,82.27,99.34,3.81,95.80,3.40,107.35,1.95,0.63,4.42,7.24,47.48,6.90,3.46,15.71,106.37,3.49
"1504","東元",29.98,483.48,213.81,148.42,31.22,4.81,75.88,3.42,106.72,3.38,0.43,4.68,6.74,28.76,10.47,2.38,17.84,126.64,0.88
"1506","正道",55.37,176.83,148.09,89.30,2.67,4.56,80.04,2.20,165.90,1.05,0.45,2.85,4.93,2.12,4.61,0.26,18.29,37.30,4.50
"1512","瑞利",95.71,124.77,91.27,47.20,-368.37,3.30,110.60,3.27,111.62,1.20,0.50,-6.48,-118.38,-6.05,-15.36,-0.65,-6.22,47.98,-1.11
"1513","中興電",66.01,198.43,161.17,91.94,29.52,9.41,38.78,1.87,195.18,1.66,0.56,6.40,17.50,52.09,10.94,4.19,38.52,54.70,8.56
"1514","亞力",55.95,300.34,138.71,91.09,31.81,2.25,162.22,2.84,128.52,4.65,0.79,5.30,10.62,18.76,6.48,1.60,0.00,59.78,0.00
"1515","力山",66.05,149.53,111.54,84.91,169.53,8.86,41.19,10.32,35.36,6.00,1.66,9.63,26.36,72.69,5.75,5.80,37.14,153.04,32.87
"1516","川飛",11.22,1033.25,792.15,792.15,340.18,4.63,78.83,"*****","*****",26.93,2.41,12.50,14.26,19.30,5.17,1.72,-91.97,-78.34,-14.34
"1517","利奇",33.03,354.35,269.12,162.18,2940.57,3.79,96.30,3.12,116.98,4.07,0.92,9.41,13.77,26.45,10.12,2.00,-2.22,9.91,-2.38
"1519","華城",64.53,240.42,151.07,80.78,12.96,3.04,120.06,2.54,143.70,4.59,0.91,3.35,8.14,15.01,3.19,1.11,-8.94,29.60,-10.75
"1521","大億",48.90,190.49,137.51,60.92,26.37,5.54,65.88,4.29,85.08,4.92,1.41,2.41,4.72,11.48,1.65,1.08,5.65,63.98,-0.45
"1522","堤維西",65.95,208.22,130.90,53.05,3.42,6.22,58.68,2.72,134.19,2.04,0.71,1.48,3.18,9.61,1.43,0.62,5.83,69.56,1.11
"1524","耿鼎",58.40,129.81,161.66,88.16,401.94,5.57,65.52,2.52,144.84,0.60,0.36,1.54,2.79,4.63,3.16,0.38,10.13,65.13,0.72
"1525","江申",16.62,929.03,268.22,222.37,355.00,6.02,60.63,5.73,63.69,2.47,0.24,5.80,7.00,51.24,24.05,4.18,-0.21,-51.74,-2.85
"1526","日馳",54.45,295.81,173.39,98.19,98.73,6.86,53.20,1.75,208.57,3.55,0.81,11.36,21.72,54.76,13.93,4.38,-9.25,66.65,-11.23
"1527","鑽全",16.93,464.82,490.35,379.82,0.00,4.96,73.58,3.50,104.28,4.75,0.88,9.15,11.16,42.24,10.42,3.37,38.45,104.02,-0.07
"1528","恩德",55.10,265.46,161.52,99.75,9.50,3.79,96.30,2.19,166.66,3.29,0.71,4.85,9.79,13.94,6.10,1.14,5.73,15.94,3.35
"1529","樂事綠能",35.35,348.46,224.73,218.65,1243.34,1.72,212.20,8.34,43.76,0.53,0.16,5.79,8.29,8.58,34.76,1.03,54.42,55.70,8.05
"1530","亞崴",49.15,174.20,136.60,79.06,17.47,4.16,87.74,2.04,178.92,1.91,0.59,2.18,3.96,24.62,3.36,1.35,16.94,75.48,5.56
"1531","高林股",25.30,395.82,366.98,228.80,117.87,3.29,110.94,2.35,155.31,2.89,0.63,3.72,4.77,13.23,5.82,0.94,0.00,60.54,-0.68
"1532","勤美",66.49,282.19,161.45,59.73,673.30,4.79,76.20,0.76,480.26,1.79,0.38,3.99,10.29,48.20,8.90,3.22,10.34,50.29,4.82
"1533","車王電",62.61,213.67,154.90,97.07,1.88,3.85,94.80,1.24,294.35,1.58,0.41,0.54,3.53,3.83,0.44,0.88,0.00,34.15,0.00
"1535","中宇",52.94,507.76,147.41,78.75,316.99,8.93,40.87,0.31,1177.41,13.34,1.24,5.96,13.05,39.02,4.76,3.26,7.35,132.94,1.91
"1536","和大",58.57,112.58,107.58,62.18,4.45,2.66,137.21,1.94,188.14,0.55,0.34,2.09,4.50,14.45,5.09,1.23,7.66,25.97,1.16
"1537","廣隆",27.93,558.62,389.91,211.22,1108.77,6.90,52.89,2.67,136.70,7.10,1.08,11.60,15.94,99.61,10.69,7.57,55.76,125.81,-3.90
"1538","正峰",89.18,671.91,166.94,104.17,-53.35,5.95,61.34,3.92,93.11,3.71,0.68,-34.67,-131.16,-51.33,-51.05,-5.13,-24.99,-182.83,-3.07
"1539","巨庭",65.88,142.44,123.15,88.05,7.60,4.43,82.39,4.42,82.57,2.68,0.75,2.41,6.82,17.53,2.81,1.35,-4.00,3.55,-4.28
"1540","喬福",15.07,422.62,571.54,201.08,3.63,18.91,19.30,0.66,553.03,1.15,0.23,-0.13,-0.16,-0.71,-0.59,-0.04,18.19,63.79,-0.46
"1541","錩泰",65.96,277.83,135.81,85.37,35.55,2.90,125.86,4.87,74.94,9.77,1.37,6.81,17.18,47.10,4.82,3.80,-21.29,9.50,-17.14
"1558","伸興",37.53,280.76,215.88,153.34,76.73,6.93,52.66,4.17,87.52,4.08,0.97,6.72,10.53,111.89,6.84,8.68,22.12,79.70,-0.10
"1560","中砂",50.30,156.13,177.84,119.96,2254.35,5.82,62.71,2.92,125.00,1.19,0.61,7.69,14.75,62.10,11.97,4.78,49.71,76.05,7.64
"1563","巧新",56.34,159.61,287.26,93.43,6.33,8.86,41.19,1.00,365.00,0.83,0.45,2.42,4.72,21.01,4.55,1.75,43.38,50.84,4.09
"1568","倉佑",53.68,156.28,179.06,124.53,4.09,3.02,120.86,3.35,108.95,1.22,0.57,1.19,1.99,3.38,1.62,0.29,26.70,83.91,6.80
"1582","信錦",49.31,368.20,207.31,165.29,1038.94,2.61,139.84,7.01,52.06,4.74,0.86,2.26,3.94,31.09,2.36,2.03,3.57,61.35,-5.76
"1583","程泰",49.77,212.82,147.15,89.60,22.32,3.93,92.87,1.65,221.21,1.96,0.52,3.63,6.69,59.77,6.49,3.30,13.73,79.07,5.90
"1587","吉茂",57.49,161.23,123.80,56.18,12.15,6.55,55.72,2.04,178.92,2.40,0.82,3.96,7.94,21.90,4.35,1.49,1.36,46.56,-3.94
"1589","永冠-KY",52.17,178.20,170.93,134.19,5.72,2.63,138.78,4.71,77.49,1.38,0.51,1.49,2.50,4.52,2.39,1.95,18.29,28.40,5.07
"1590","亞德客-KY",26.27,155.14,209.49,150.75,4475.66,3.49,104.58,2.92,125.00,1.09,0.57,14.79,22.35,419.22,25.36,33.67,68.55,74.70,10.05
"1597","直得",39.80,178.25,242.88,177.64,3782.68,4.31,84.68,1.91,191.09,1.15,0.51,8.60,14.04,55.09,16.63,3.82,83.36,109.25,11.74
"1598","岱宇",64.12,236.12,131.50,63.88,9.02,4.70,77.65,2.30,158.69,4.06,0.92,3.92,9.62,40.97,3.78,3.48,14.75,44.21,-2.95
"1603","華電",33.27,199.76,193.29,126.33,33.41,2.23,163.67,1.96,186.22,0.78,0.29,3.42,5.03,18.37,11.03,1.78,14.40,67.39,2.81
"1604","聲寶",33.54,169.45,144.13,72.77,130.32,10.48,34.82,5.07,71.99,1.82,0.69,13.60,20.68,47.61,19.46,4.52,10.35,20.17,-5.29
"1605","華新",41.02,347.64,178.41,81.32,4675.29,12.95,28.18,5.18,70.46,4.13,0.93,9.31,15.63,55.72,9.73,4.27,3.38,45.36,0.00
"1608","華榮",34.10,318.45,189.03,84.16,9102.31,8.71,41.90,2.89,126.29,3.33,0.80,12.81,19.51,29.30,15.75,3.27,0.00,42.82,0.00
"1609","大亞",66.42,229.02,141.46,97.53,783.76,6.85,53.28,6.30,57.93,3.13,0.92,6.34,16.01,30.96,6.02,2.30,-11.14,1.51,-6.22
"1611","中電",22.65,573.40,234.78,183.93,37.18,5.49,66.48,2.31,158.00,2.14,0.30,4.89,6.48,9.10,15.69,0.86,17.41,36.27,2.01
"1612","宏泰",10.56,567.07,798.56,530.51,424.32,10.67,34.20,3.25,112.30,4.38,0.85,36.33,41.15,89.09,42.78,8.54,0.78,15.32,-3.77
"1614","三洋電",19.99,152.70,272.20,151.32,338.97,17.72,20.59,4.47,81.65,1.47,0.86,5.52,6.81,17.29,6.39,1.42,41.99,96.48,1.69
"1615","大山",30.53,239.97,198.30,147.07,60.54,6.98,52.29,6.26,58.30,4.05,1.30,13.16,20.08,37.47,9.97,3.27,95.67,78.24,15.32
"1616","億泰",49.07,258.17,162.33,74.60,14.50,5.68,64.26,2.91,125.42,4.56,1.03,3.48,6.10,7.02,2.95,0.50,2.47,72.71,2.13
"1617","榮星",46.40,189.58,158.74,129.48,26.00,5.43,67.21,11.64,31.35,4.48,1.39,6.49,11.02,17.65,4.46,1.45,6.32,59.74,0.23
"1618","合機",7.47,262.00,667.92,362.81,1354.20,8.45,43.19,2.95,123.72,2.02,0.58,4.85,5.26,15.10,8.31,1.04,4.25,49.08,-1.29
"1626","艾美特-KY",72.29,135.12,107.42,61.98,-11.05,4.35,83.90,3.74,97.59,3.50,1.02,-2.94,-10.42,-24.24,-3.02,-2.11,0.67,48.75,-1.11
