"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"8109","博大",48.83,252.81,195.88,172.30,36.48,12.87,28.36,2.31,158.00,1.91,0.39,10.30,20.05,54.03,25.94,4.41,35.16,74.35,5.29
"8111","立碁",38.42,234.20,168.54,141.75,17.80,3.49,104.58,3.44,106.10,1.65,0.49,7.37,11.07,12.30,14.27,1.23,21.80,169.45,4.96
"8121","越峰",47.14,179.85,162.39,110.47,530.50,3.83,95.30,2.51,145.41,1.60,0.61,1.44,2.00,4.08,1.72,0.18,18.39,126.25,4.05
"8147","正淩",36.05,217.62,245.05,205.96,28.65,3.66,99.72,4.95,73.73,2.32,0.81,1.45,2.06,6.01,1.72,0.42,11.53,70.27,1.22
"8155","博智",35.87,219.07,196.80,167.31,178.86,4.11,88.80,6.69,54.55,3.39,1.07,19.63,30.61,130.01,18.24,10.69,64.86,116.08,13.92
"8171","天宇",41.69,1068.95,190.17,130.82,-1993.25,7.27,50.20,1.46,250.00,4.81,0.26,-7.09,-11.67,-14.24,-28.19,-1.37,-29.71,-198.06,-22.67
"8176","智捷",24.42,317.64,225.70,136.23,-1811.24,2.96,123.31,1.35,270.37,1.98,0.42,-10.68,-16.02,-16.63,-26.43,-1.27,6.11,119.17,0.08
"8182","加高",37.35,200.24,206.02,150.51,2676.40,4.03,90.57,4.04,90.34,1.78,0.64,4.97,7.43,27.62,7.41,2.08,24.69,67.99,3.79
"8183","精星",41.26,235.30,176.59,136.91,24.76,1.94,188.14,5.51,66.24,3.07,0.84,6.16,10.22,21.44,7.07,1.73,14.06,75.48,4.56
"8234","新漢",56.72,188.71,118.70,74.19,9.72,3.97,91.93,3.04,120.06,4.27,1.03,2.52,5.77,14.85,2.24,1.06,27.20,58.54,24.82
"8240","華宏",54.44,276.16,168.86,134.94,1075.00,2.89,126.29,8.00,45.62,5.70,1.21,3.17,6.19,33.43,2.36,2.21,5.20,81.72,0.99
"8255","朋程",28.49,250.00,156.84,124.92,12.47,5.18,70.46,4.32,84.49,1.29,0.40,3.89,5.12,23.58,9.18,3.10,29.83,72.15,1.10
"8277","商丞",13.72,262.48,630.76,488.61,-8621.00,9.49,38.46,5.95,61.34,1.46,0.52,-9.06,-10.18,-7.13,-17.48,-0.69,0.00,74.98,0.00
"8279","生展",23.54,216.94,325.91,231.45,108.20,4.41,82.76,3.40,107.35,1.83,0.65,10.73,13.83,97.18,16.44,7.95,70.58,63.64,6.26
"8284","三竹",34.29,463.51,237.10,234.08,1359.93,8.72,41.85,8.06,45.28,12.05,1.38,8.95,14.12,32.84,6.46,2.75,28.09,150.01,0.57
"8289","泰藝",34.70,320.89,264.75,155.98,424.63,3.91,93.35,1.73,210.98,15.35,3.21,1.42,1.38,6.17,0.28,0.06,12.96,57.67,3.26
"8291","尚茂",70.13,114.34,108.84,95.45,-1393.56,2.32,157.32,3.66,99.72,0.88,0.43,-10.12,-32.07,-14.41,-25.01,-1.44,39.00,56.25,10.04
"8299","群聯",26.09,760.80,317.33,230.49,1889.82,8.12,44.95,3.34,109.28,12.23,1.13,20.21,27.06,491.87,17.95,44.14,56.13,87.99,10.94
"8342","益張",41.23,129.86,130.60,99.19,36.01,7.19,50.76,9.97,36.60,2.37,1.03,13.17,24.21,65.42,12.45,5.63,19.98,65.24,"NA"
"8349","恒耀國際",62.12,191.44,143.34,80.09,5.01,4.25,85.88,2.41,151.45,2.17,0.72,2.99,6.43,31.50,3.25,2.52,19.75,77.01,5.19
"8354","冠好",50.44,107.98,111.79,94.44,3.59,3.59,101.67,2.59,140.92,0.35,0.22,1.43,2.21,5.49,5.02,0.48,14.92,28.03,3.99
"8358","金居",23.47,306.19,358.75,320.31,59.45,3.86,94.55,11.18,32.64,3.23,0.89,8.11,10.54,26.60,8.97,2.14,56.10,161.52,2.16
"8383","千附",26.26,209.10,201.70,99.57,220.98,6.20,58.87,"NA","NA",1.85,0.65,6.78,9.48,33.26,10.36,2.74,75.77,82.10,13.29
"8390","金益鼎",21.18,468.45,353.72,223.55,32.10,9.09,40.15,4.15,87.95,6.40,1.08,8.30,11.78,25.47,7.65,2.48,63.65,131.07,11.26
"8401","白紗科",39.07,169.39,216.00,200.43,13.75,4.47,81.65,20.08,18.17,1.38,0.85,3.38,5.07,9.72,3.68,0.75,52.17,129.17,6.93
"8403","盛弘",36.02,556.24,192.81,170.40,33.99,4.26,85.68,8.79,41.52,7.39,0.84,7.58,11.50,44.01,8.81,2.29,43.18,71.32,18.79
"8409","商之器",35.86,158.50,111.23,104.90,-34.88,3.88,94.07,5.14,71.01,1.18,0.49,-6.92,-10.70,-11.51,-14.40,-1.08,-4.31,"NA","NA"
"8410","森田",24.97,299.09,379.70,328.22,84.40,2.50,146.00,5.15,70.87,2.16,0.63,8.56,11.19,55.73,13.30,4.55,60.49,130.50,6.08
"8415","大國鋼",43.97,705.06,210.47,96.97,7.80,5.42,67.34,1.03,354.36,5.66,0.51,3.65,5.65,11.70,6.20,0.92,23.73,17.62,3.68
"8416","實威",22.37,542.64,402.05,381.41,2074.87,3.18,114.77,7.20,50.69,5.88,0.91,19.83,25.32,126.44,21.76,9.95,102.32,133.57,9.22
"8421","旭源",74.05,56.29,58.66,31.80,-2.23,3.41,107.03,2.84,128.52,1.00,0.49,-3.46,-17.69,-19.92,-9.46,-1.87,-0.23,85.40,-0.31
"8423","保綠-KY",36.14,144.46,258.54,210.31,11.63,6.62,55.13,6.73,54.23,0.87,0.52,4.29,6.21,12.48,7.47,0.92,46.68,236.55,3.85
"8424","惠普",12.35,154.64,351.87,283.10,2989.59,4.03,90.57,6.07,60.13,1.16,0.68,12.08,13.81,50.56,17.75,4.06,147.11,75.25,3.79
"8431","匯鑽科",36.80,211.63,159.20,154.74,16.33,3.01,121.26,56.87,6.41,2.25,0.70,9.72,14.85,32.90,12.42,2.40,25.90,25.61,9.17
"8432","東生華",8.38,4477.38,957.07,849.58,2861.44,3.91,93.35,2.38,153.36,17.40,0.36,4.94,5.47,20.11,13.75,1.60,11.77,63.02,-4.82
"8433","弘帆",54.96,445.21,105.48,100.92,25.78,5.18,70.46,391.76,0.93,6.74,0.78,6.22,12.66,38.81,7.69,3.35,32.62,87.23,22.26
"8435","鉅邁",21.34,426.22,453.77,404.98,399.05,6.14,59.44,6.03,60.53,3.81,0.75,11.99,15.19,48.46,15.75,3.54,89.21,120.57,3.77
"8436","大江",36.58,204.42,161.30,142.16,162.96,13.19,27.67,5.35,68.22,2.65,0.72,16.26,25.04,185.94,22.53,15.69,62.64,120.61,19.45
"8437","大地-KY",28.96,1022.84,207.51,194.53,10.38,1.63,223.92,0.76,480.26,1.87,0.11,3.94,4.95,33.88,32.27,2.72,12.30,87.01,-18.41
"8440","綠電",12.36,188.20,563.90,417.17,44.09,10.05,36.31,8.81,41.43,2.50,1.16,3.86,4.35,6.81,3.25,0.60,110.24,-627.14,5.03
"8444","綠河-KY",75.39,94.76,61.50,38.49,23.78,17.35,21.03,10.70,34.11,0.48,0.40,0.28,-1.42,-6.59,-0.97,-0.27,10.20,23.99,1.98
"8446","華研",52.90,34830.38,99.92,97.50,70.25,21.25,17.17,0.53,688.67,211.38,0.42,18.29,36.84,117.31,43.30,9.55,32.68,128.01,6.55
"8450","霹靂",15.09,666.31,795.26,617.01,-62.29,4.40,82.95,1.18,309.32,2.01,0.27,-8.58,-10.21,-28.91,-31.88,-2.89,-44.90,47.87,-4.21
"8455","大拓-KY",54.74,167.58,129.24,119.68,-1.09,2.42,150.82,13.61,26.81,2.52,0.79,-1.12,-3.57,-7.98,-1.90,-0.06,21.01,303.72,9.29
"8472","夠麻吉",51.96,10667.56,150.53,137.30,146.88,53.02,6.88,"NA","NA",497.32,1.67,4.05,8.40,33.23,11.33,2.61,16.79,101.29,11.89
"8477","創業家",49.97,12388.76,204.19,200.30,42.55,46.45,7.85,414.43,0.88,1005.14,4.21,1.88,3.76,11.24,0.43,0.49,-5.01,185.99,-10.30
"8489","三貝德",43.63,747.90,183.11,176.89,40.21,6.89,52.97,1.05,347.61,12.60,0.77,6.06,16.00,40.77,7.69,0.76,43.45,259.90,23.51
"8905","裕國",34.45,235.02,207.14,74.02,-807.94,7.71,47.34,1.22,299.18,2.27,0.59,-3.15,-5.56,-11.84,-5.87,-1.24,93.97,83.55,28.28
"8906","花王",66.47,78.74,25.90,22.43,117.64,3.32,109.93,11.69,31.22,0.22,0.17,0.47,0.68,0.72,1.33,0.08,2.90,"NA","NA"
"8908","欣雄",56.39,110.47,91.53,57.66,100.30,11.16,32.70,13.50,27.03,1.89,1.09,6.67,14.79,23.92,6.08,1.93,13.42,80.50,2.28
"8916","光隆",34.27,274.42,190.78,111.91,30.40,8.92,40.91,3.58,101.95,5.03,1.13,4.31,6.92,27.95,3.70,2.28,52.37,73.44,11.30
"8917","欣泰",53.03,146.81,194.29,188.77,1497.00,9.55,38.21,29.87,12.21,0.93,0.49,6.81,14.89,30.05,14.01,2.41,48.55,89.60,6.36
"8921","沈氏",15.95,284.42,213.66,162.08,492.82,4.99,73.14,6.85,53.28,1.79,0.55,1.91,2.26,4.29,3.48,0.42,36.55,102.97,1.35
"8923","時報",44.18,12665.83,163.22,120.35,49.07,3.16,115.50,1.74,209.77,90.53,0.55,3.73,3.27,11.65,6.68,0.94,21.62,176.04,14.40
"8924","大田",35.51,537.31,262.41,210.93,54.00,5.59,65.29,5.54,65.88,7.71,1.03,12.70,19.09,65.09,12.09,6.50,53.56,89.87,11.13
"8927","北基",64.43,78.48,52.14,27.78,4.73,201.14,1.81,7.89,46.26,1.29,0.75,2.57,5.40,7.52,2.73,0.63,18.34,32.43,9.23
"8928","鉅明",66.95,139.60,109.35,77.50,1272.19,2.58,141.47,3.80,96.05,3.08,0.87,5.57,15.15,31.08,5.69,2.50,23.02,43.91,13.74
"8929","富堡",33.15,444.09,304.52,259.90,20.46,5.75,63.47,7.83,46.61,5.14,0.77,1.44,1.93,9.83,1.66,0.50,44.87,194.00,8.48
"8930","青鋼",42.72,203.10,476.55,378.82,11.09,3.77,96.81,4.71,77.49,1.07,0.51,1.59,2.18,7.38,2.62,0.32,29.11,53.03,0.12
"8931","大汽電",54.11,110.27,57.07,45.61,29.27,8.53,42.79,8.79,41.52,0.92,0.45,4.62,9.56,17.48,9.88,1.49,27.37,77.28,7.92
"8932","智通*",49.63,351.24,138.33,84.66,-417.64,4.80,76.04,3.26,111.96,3.98,0.71,-3.34,-8.24,-12.51,-6.09,-1.00,6.62,97.02,2.26
"8933","愛地雅",69.29,284.33,113.76,64.19,116.59,4.89,74.64,3.20,114.06,6.80,0.90,1.02,0.86,0.35,0.28,0.05,22.97,21.25,48.40
"8935","邦泰",57.35,146.91,115.07,69.31,-0.07,3.42,106.72,3.56,102.52,1.26,0.60,-0.33,-2.93,-2.72,-2.17,-0.27,7.06,-32.92,2.87
"8936","國統",48.76,557.58,127.73,66.92,3.53,4.08,89.46,1.38,264.49,2.45,0.30,1.48,1.78,8.76,3.10,0.50,0.00,62.07,-1.62
"8937","合騏",24.27,501.18,323.36,261.28,-9.34,17.48,20.88,2.09,174.64,1.81,0.30,-0.33,-0.46,-0.75,-1.23,-0.05,-14.80,61.65,-4.45
"8938","明安",54.99,224.97,142.01,92.59,26.66,4.15,87.95,4.65,78.49,5.03,1.27,7.78,15.23,69.07,5.91,5.03,27.52,93.63,14.81
"8941","關中",55.32,841.05,119.04,74.65,1113.67,5.50,66.36,5.99,60.93,19.72,1.38,5.38,11.38,30.87,3.31,2.84,32.21,103.53,19.32
"8942","森鉅",31.12,250.96,190.47,156.48,-53.80,5.85,62.39,2.05,178.04,0.73,0.27,8.68,12.55,63.57,30.66,5.77,19.87,102.81,-0.92
"9949","琉園",18.78,353.49,469.90,213.09,-32.09,6.17,59.15,0.28,1303.57,1.20,0.30,-4.72,-5.92,-7.11,-15.96,-0.65,5.30,17.86,0.64
"9950","萬國通",77.90,93.75,70.74,25.93,-592.25,4.15,87.95,1.76,207.38,0.35,0.24,-6.41,-30.28,-22.76,-31.35,-2.32,-22.56,-28.05,-7.21
"9951","皇田",41.98,225.19,194.15,132.38,12590.11,4.11,88.80,3.14,116.24,2.85,0.86,9.38,16.78,81.31,10.81,6.69,50.05,121.76,14.97
"9960","邁達康",40.23,12223.24,308.50,270.66,26.82,28.69,12.72,3.66,99.72,83.74,0.63,6.13,9.99,17.94,9.32,1.41,51.81,223.34,14.89
"9962","有益",16.01,353.82,491.65,136.09,1.63,15.93,22.91,3.00,121.66,7.59,1.68,0.20,0.12,0.11,0.05,0.01,120.30,129.40,14.16
