"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"3191","雲嘉南",32.00,1087.10,262.09,232.99,6.93,2.77,131.76,5.69,64.14,2.18,0.45,3.40,5.31,2.80,6.63,0.28,-16.23,-184.86,-4.93
"3202","樺晟",60.88,363.93,161.92,99.53,-4.79,2.37,154.00,3.13,116.61,7.03,1.00,-2.92,-8.74,-10.88,-3.50,-0.91,-1.40,-52.77,-0.94
"3205","佰研",9.14,803.71,955.27,942.05,0.00,5.83,62.60,3.02,120.86,3.74,0.37,-9.23,-10.49,-37.71,-24.68,-3.48,-25.45,148.68,-15.41
"3206","志豐",47.78,342.82,170.92,144.68,111.29,3.54,103.10,9.62,37.94,9.23,1.45,4.78,9.12,17.71,3.06,1.50,29.40,81.29,19.97
"3207","耀勝",67.15,166.39,121.92,90.85,-45.23,3.66,99.72,6.07,60.13,5.55,1.41,-17.90,-45.68,-30.68,-12.94,-3.09,-21.63,-67.64,-13.00
"3211","順達",57.64,728.65,187.93,151.10,1030.83,5.25,69.52,8.26,44.18,10.26,0.98,2.86,6.07,31.94,2.64,2.81,0.00,70.68,0.00
"3213","茂訊",26.82,833.66,377.88,235.03,2466.19,22.84,15.98,3.45,105.79,14.49,1.27,17.27,23.60,68.47,12.98,5.59,39.51,133.99,-2.12
"3217","優群",26.39,308.27,209.82,167.80,324.53,2.88,126.73,4.15,87.95,2.84,0.72,11.17,15.04,37.00,15.40,2.93,61.25,129.49,8.07
"3218","大學光",21.03,222.99,324.99,298.20,73.92,3.46,105.49,6.98,52.29,1.44,0.58,4.91,6.61,15.57,8.37,1.65,63.01,94.06,6.38
"3219","倚強科",14.98,3366.83,580.60,349.79,"NA",52.35,6.97,33.05,11.04,262.95,5.11,6.63,7.32,7.09,1.30,0.46,"NA","NA","NA"
"3221","台嘉碩",28.89,249.17,247.40,191.03,12.38,4.67,78.15,2.82,129.43,2.38,0.78,1.57,1.98,4.15,1.86,0.36,56.54,106.15,6.81
"3224","三顧",23.11,721.20,367.63,298.39,11.89,5.12,71.28,10.59,34.46,19.73,1.80,0.73,0.98,1.80,0.36,0.12,-53.25,59.52,-15.24
"3226","龍鋒",30.60,970.44,272.50,241.77,44142.27,3.64,100.27,8.61,42.39,12.45,1.05,10.74,15.14,27.00,10.14,2.19,31.95,146.90,0.26
"3227","原相",18.65,1289.26,506.32,443.03,183.89,6.34,57.57,3.30,110.60,11.65,0.75,9.73,11.96,61.52,12.95,5.52,109.62,92.96,13.68
"3228","金麗科",23.78,314.23,296.02,141.02,-44.81,1.86,196.23,0.59,618.64,1.85,0.48,-8.75,-11.85,-6.86,-18.42,-0.70,"NA",10.44,"NA"
"3230","錦明",31.75,184.63,183.53,156.68,-21.20,2.30,158.69,7.45,48.99,1.23,0.55,-11.26,-17.41,-17.95,-23.69,-1.80,21.40,275.81,2.74
"3232","昱捷",58.14,1361.80,165.69,106.75,9.54,5.45,66.97,4.34,84.10,39.38,1.24,3.44,5.97,8.29,1.96,0.66,0.00,119.69,0.00
"3234","光環",60.67,121.82,120.28,75.22,-2558.34,2.80,130.35,2.44,149.59,1.08,0.52,-18.25,-39.07,95.09,36.79,-8.98,22.65,61.09,5.57
"3236","千如",48.15,231.73,207.67,158.07,56.07,6.16,59.25,5.84,62.50,3.58,1.05,9.98,18.38,40.05,7.90,2.66,26.65,104.66,7.37
"3252","海灣",57.95,98.13,91.46,11.36,-0.08,52.90,6.89,0.18,2027.77,0.13,0.09,-0.55,-4.80,-22.82,-21.50,-1.95,5.81,-75.21,2.47
"3259","鑫創",10.23,301.63,601.01,399.07,-610.52,7.27,50.20,3.19,114.42,3.19,0.89,-11.33,-12.49,-9.83,-12.82,-0.97,-111.94,-111.80,-11.68
"3260","威剛",65.24,273.21,147.27,75.21,13.54,9.23,39.54,4.64,78.66,5.56,1.24,7.65,20.14,103.35,5.69,8.59,5.74,48.25,-1.51
"3264","欣銓",37.47,146.20,201.50,193.36,24.75,4.87,74.94,"NA","NA",0.87,0.49,8.28,12.24,31.37,16.13,2.73,134.41,112.40,10.09
"3265","台星科",28.70,205.70,225.70,219.00,15.76,2.45,148.97,33.41,10.92,1.11,0.43,12.10,18.00,69.20,25.60,5.34,113.16,445.24,12.42
"3268","海德威",47.58,276.69,205.94,201.41,-7.07,2.20,165.90,35.90,10.16,3.54,1.01,-5.18,-11.10,-20.12,-5.74,-1.68,10.81,-31.93,4.27
"3272","東碩",52.25,710.50,191.97,146.03,2998.77,5.22,69.92,4.93,74.03,16.16,1.10,5.11,10.28,43.16,4.47,3.03,11.96,119.61,5.43
"3276","宇環",56.43,181.19,112.39,90.76,14.70,4.43,82.39,9.34,39.07,3.77,0.99,3.36,7.26,8.87,3.20,0.49,16.44,92.16,5.07
"3284","太普高",18.98,403.13,478.75,399.10,53.37,2.89,126.29,6.52,55.98,3.46,0.77,8.16,9.94,16.29,10.41,1.56,-63.10,67.22,-11.12
"3285","微端",39.55,616.43,233.54,187.13,2276.82,4.99,73.14,4.25,85.88,11.64,1.13,2.39,3.75,6.92,2.04,0.51,9.15,84.41,-1.28
"3287","廣寰科",22.12,358.54,354.30,255.65,0.00,3.06,119.28,2.61,139.84,2.92,0.60,-5.84,-7.57,-6.02,-9.73,-0.49,-38.71,-55.20,-10.09
"3288","點晶",58.60,933.27,155.92,26.44,-135.47,7.22,50.55,0.54,675.92,16.02,0.71,-0.35,-4.54,-9.89,-2.60,-0.09,28.17,173.87,28.68
"3289","宜特",63.41,152.86,111.19,95.37,12.15,3.17,115.14,0.00,"*****",0.88,0.40,2.39,5.52,32.50,5.45,3.06,10.24,29.24,1.18
"3290","東浦",54.74,178.83,137.70,111.11,7.35,2.43,150.20,6.75,54.07,3.40,0.95,1.66,2.67,9.32,1.34,0.37,4.73,57.51,1.99
"3293","鈊象",18.76,305.06,397.88,369.96,"NA",6.17,59.15,3.17,115.14,2.69,0.74,20.50,25.84,146.97,27.36,12.97,87.13,150.80,-1.38
"3294","英濟",45.84,278.35,178.31,143.32,20.95,3.13,116.61,7.37,49.52,5.01,1.17,4.65,8.09,18.75,3.79,1.66,14.27,125.49,4.85
"3297","杭特",17.68,185.30,297.17,247.41,-189.42,5.68,64.26,1.90,192.10,0.66,0.30,-7.08,-8.50,-20.22,-24.66,-1.86,-73.92,61.40,-14.43
"3303","岱稜",44.16,190.57,175.35,140.81,3.51,3.74,97.59,5.77,63.25,2.04,0.79,0.84,0.97,2.39,0.78,0.17,24.11,201.41,2.80
"3306","鼎天",16.51,11963.05,371.96,337.50,-7814.50,11.75,31.06,10.74,33.98,106.28,0.70,-2.72,-3.33,-9.27,-3.87,-0.90,87.86,149.12,24.31
"3310","佳穎",73.75,512.06,140.10,43.74,4.62,2.90,125.86,0.40,912.50,4.77,0.33,2.07,5.14,20.38,4.45,0.91,4.21,-55.00,4.23
"3313","斐成",11.78,647.62,679.05,634.61,-371.96,2.59,140.92,8.78,41.57,10.92,0.90,-5.62,-6.82,-7.44,-6.29,-0.70,105.60,377.50,13.70
"3317","尼克森",29.74,491.55,277.81,213.44,27.02,2.39,152.71,4.08,89.46,7.42,1.03,4.06,5.84,16.46,3.82,1.51,55.42,1641.54,22.94
"3322","建舜電",57.85,263.06,140.23,106.68,-10.31,3.24,112.65,7.61,47.96,6.53,1.09,-5.40,-13.23,-14.42,-5.33,-1.30,-4.31,38.42,-3.20
"3323","加百裕",50.13,492.32,177.67,142.67,33.72,3.65,100.00,8.82,41.38,15.71,1.66,4.43,8.48,26.85,2.58,2.24,9.19,"NA",4.26
"3324","雙鴻",57.32,221.04,127.98,92.59,54.89,3.15,115.87,7.72,47.27,7.16,1.41,6.10,13.12,45.01,4.24,3.66,11.84,75.29,2.39
"3325","旭品",43.04,308.22,188.72,141.58,-1209.01,2.22,164.41,4.03,90.57,3.93,0.80,-4.82,-8.62,-12.02,-6.51,-1.06,4.55,-75.94,-0.59
"3332","幸康",18.18,566.28,465.04,323.74,"NA",6.85,53.28,1.85,197.29,5.05,0.72,11.39,13.71,43.44,15.88,3.85,44.26,81.52,1.87
"3339","泰谷",59.69,131.13,187.85,147.93,-3.75,2.44,149.59,3.65,100.00,0.81,0.49,-3.45,-11.00,-6.98,-8.58,-0.69,29.24,267.37,1.24
"3349","寶德",34.37,770.21,256.29,214.76,"NA",2.81,129.89,5.98,61.03,10.70,0.89,-2.68,-4.33,-5.79,-3.02,-0.52,24.08,192.82,-0.32
"3354","律勝",25.88,316.81,277.03,214.60,14.77,2.38,153.36,3.90,93.58,1.51,0.38,2.24,2.70,5.22,5.51,0.45,21.29,50.34,4.38
"3357","臺慶科",43.48,138.50,126.70,97.06,39.97,2.56,142.57,5.21,70.05,1.75,0.70,7.12,12.23,41.16,9.87,3.36,19.34,102.88,4.79
"3360","尚立",58.05,947.61,163.18,146.23,0.37,5.53,66.00,27.99,13.04,88.03,2.66,0.58,-2.69,-4.71,-0.30,-0.38,12.78,285.51,8.62
"3362","先進光",39.01,233.72,174.80,133.33,19.82,3.85,94.80,3.68,99.18,2.76,0.77,6.53,10.13,17.86,7.73,1.47,28.84,83.48,7.47
"3363","上詮",25.31,229.97,235.62,175.47,59.39,3.10,117.74,4.33,84.29,3.14,0.89,3.60,4.67,12.48,3.96,0.81,53.57,20.05,12.70
"3372","典範",13.11,163.21,358.39,266.82,0.00,4.70,77.65,10.11,36.10,0.84,0.51,-26.80,-30.64,-21.06,-60.88,-2.12,-71.43,45.52,-3.19
"3373","熱映",17.00,578.00,482.00,285.00,0.00,6.69,54.55,2.71,134.68,6.64,0.95,1.60,2.00,4.30,1.70,0.31,0.00,47.00,0.00
"3374","精材",46.31,125.31,181.17,143.25,-18.16,4.78,76.35,14.29,25.54,0.70,0.49,-8.42,-15.42,-27.98,-17.98,-2.71,-12.43,66.53,-1.08
"3379","彬台",34.82,271.60,184.01,94.64,-2.87,5.03,72.56,1.84,198.36,3.13,0.69,-1.62,-2.65,-0.50,-2.42,-0.40,-26.91,32.51,-11.91
"3388","崇越電",31.00,1400.00,322.00,262.00,181.00,4.02,90.79,9.17,39.80,33.87,1.69,8.22,12.35,74.32,4.83,5.65,29.01,"NA",3.68
"3390","旭軟",27.62,516.26,300.33,262.20,8.99,2.84,128.52,5.55,65.76,3.88,0.62,0.30,0.30,1.34,0.39,0.06,3.18,68.40,-2.96
"3402","漢科",56.48,345.32,160.64,81.74,58.82,5.91,61.75,2.07,176.32,7.92,1.08,6.38,15.05,32.85,5.95,2.73,0.00,10.12,-8.61
"3426","台興",30.47,1221.75,418.47,389.70,25460.83,4.38,83.33,8.24,44.29,14.40,0.97,12.97,18.25,69.44,13.37,4.74,64.78,"NA",8.99
"3430","奇鈦科",66.72,124.94,120.38,51.86,5.27,5.55,65.76,1.79,203.91,1.70,0.78,3.72,9.17,16.91,3.82,1.32,14.78,19.42,7.65
"3434","哲固",56.72,365.60,154.71,93.04,1.47,4.47,81.65,4.36,83.71,10.49,1.24,0.63,0.41,0.49,0.15,0.04,-20.56,192.92,-23.91
"3438","類比科",21.18,255.37,480.21,334.16,-3049.97,4.36,83.71,2.73,133.69,1.99,0.65,-2.24,-3.01,-8.04,-3.52,-0.68,21.33,28.30,2.78
"3441","聯一光電",11.30,469.44,807.89,485.00,20.96,4.12,88.59,1.64,222.56,3.04,0.57,-0.05,-0.09,1.63,-0.15,-0.04,21.28,239.11,-2.24
"3444","利機",32.47,259.07,215.82,185.50,195.55,2.96,123.31,11.08,32.94,3.84,1.04,5.54,8.26,14.42,5.30,1.22,15.12,57.93,0.00
"3455","由田",49.06,561.49,179.00,124.43,24.69,2.83,128.97,2.20,165.90,8.32,0.74,4.67,9.05,34.33,6.03,2.75,-10.59,49.53,-19.97
"3465","進泰電子",46.22,3828.36,133.26,108.87,-80.17,2.17,168.20,5.46,66.84,62.98,1.24,-34.21,-83.05,-24.49,-60.63,-2.44,-183.20,166.05,-104.80
