"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1788","杏昌",52.12,413.36,222.93,165.14,20.67,2.77,131.76,4.47,81.65,4.90,0.97,7.71,14.35,85.84,7.58,6.91,25.49,71.11,1.38
"1796","金穎生技",61.05,307.37,467.40,387.65,-2.45,4.95,73.73,2.30,158.69,1.19,0.42,-2.57,-6.83,-11.70,-8.39,-0.99,7.57,106.76,-0.32
"1799","易威",40.61,198.59,200.79,187.92,-13.60,7.20,50.69,54.42,6.70,0.99,0.33,-25.72,-40.11,-21.31,-83.04,-2.48,-91.75,-160.03,-16.82
"1813","寶利徠",19.78,234.77,203.31,115.29,1293.44,5.51,66.24,2.66,137.21,1.26,0.43,3.57,3.96,9.05,7.74,1.05,29.22,88.10,-1.99
"1815","富喬",54.61,135.79,243.19,146.99,0.66,4.72,77.33,3.22,113.35,0.45,0.30,0.22,-1.39,-1.30,-2.23,-0.24,4.80,74.59,-0.62
"2035","唐榮公司",74.34,418.39,117.47,21.14,1.52,56.77,6.42,3.69,98.91,3.42,0.66,0.48,0.31,1.39,0.12,0.04,0.00,83.17,0.00
"2061","風青",27.61,526.99,331.08,252.04,-205.58,2.80,130.35,5.06,72.13,6.16,1.01,-0.71,-1.74,-2.38,-1.13,-0.18,79.68,96.37,23.22
"2063","世鎧",53.45,208.14,221.60,115.43,19.05,4.32,84.49,1.67,218.56,1.91,0.69,9.85,23.03,41.91,13.54,3.36,43.84,47.73,4.21
"2064","晉椿",57.28,1.33,0.99,0.64,-1.16,2.84,128.52,3.33,109.60,1.85,0.69,-1.24,-4.39,-7.50,-2.71,-0.82,29.17,6.23,16.22
"2065","世豐",47.05,249.23,186.19,103.33,48.07,6.41,56.94,4.33,84.29,3.09,1.07,8.37,13.49,53.05,7.66,4.26,38.34,53.98,4.50
"2066","世德",59.80,276.70,161.92,83.53,7.51,7.49,48.73,1.78,205.05,5.18,0.82,5.77,12.79,51.30,6.08,4.51,8.77,41.97,6.56
"2067","嘉鋼",63.71,106.32,85.57,45.91,-3.69,3.60,101.38,3.43,106.41,1.24,0.61,-3.25,-10.69,-15.52,-6.72,-1.25,0.17,33.13,0.08
"2070","精湛",45.24,246.61,212.13,116.58,3.34,3.10,117.74,0.75,486.66,1.18,0.38,1.75,2.21,5.93,3.38,0.56,19.81,36.90,0.63
"2221","大甲",43.84,194.38,249.03,135.54,29.42,3.85,94.80,2.06,177.18,2.38,0.83,8.22,14.20,34.71,9.46,2.72,82.91,141.76,17.25
"2230","泰茂",45.57,205.40,143.05,87.36,0.28,3.81,95.80,2.42,150.82,2.20,0.62,0.69,0.26,-1.02,0.22,0.03,12.52,314.96,4.37
"2235","謚源",25.85,195.27,164.76,112.03,62.95,3.22,113.35,3.34,109.28,1.11,0.48,6.78,8.52,38.64,13.97,3.09,44.29,94.05,2.37
"2596","綠意",25.41,4649.50,366.38,61.21,15.32,3.19,114.42,0.10,3650.00,6.58,0.12,1.45,1.74,5.37,12.54,0.41,-66.86,11.02,-31.99
"2640","大車隊",39.51,178.21,137.12,126.17,42.98,5.61,65.06,7.78,46.91,1.87,0.78,11.25,19.19,65.07,14.01,5.06,105.10,113.47,25.99
"2641","正德",63.43,80.59,10.17,6.51,1.86,66.53,5.48,60.73,6.01,0.20,0.18,3.59,5.10,5.49,10.24,0.53,28.23,49.15,6.42
"2643","捷迅",51.13,722.82,199.03,189.13,20.94,5.30,68.86,"*****","*****",27.49,2.52,9.92,18.10,58.91,3.75,4.60,27.19,1.92,13.81
"2718","全心投控",50.41,237.87,165.18,42.20,4.38,16.28,22.42,0.20,1825.00,0.50,0.13,0.06,0.10,0.19,0.33,0.02,-3.34,-73.79,-2.14
"2719","燦星旅",74.17,721.61,108.93,86.71,-10359.19,43.45,8.40,1832.16,0.19,95.52,3.79,-23.17,-81.29,-56.95,-6.16,-5.72,-79.91,-497.21,-205.95
"2724","藝舍-KY",99.05,178.31,22.30,18.29,41.50,15.90,22.95,2972.38,0.12,0.92,0.43,1.07,-112.39,-4.29,-6.63,-0.43,43.78,205.16,26.55
"2726","雅茗-KY",59.71,470.87,157.86,143.54,9.58,48.88,7.46,10.38,35.16,12.82,1.39,8.69,17.15,49.79,5.56,3.80,55.46,80.15,33.55
"2729","瓦城",63.90,134.78,177.49,162.08,17.29,18.43,19.80,17.86,20.43,3.17,1.16,9.02,17.37,193.09,7.31,15.51,102.11,72.91,17.33
"2732","六角",49.93,443.26,161.27,141.18,27.24,17.04,21.42,13.14,27.77,7.77,1.46,13.23,24.31,142.76,8.73,9.70,93.13,111.29,47.11
"2734","易飛網",47.88,202.23,155.25,106.04,-26.32,25.95,14.06,25.98,14.04,5.81,1.72,-7.87,-15.86,-15.66,-4.73,-1.38,-14.08,33.87,-8.17
"2736","富野",49.85,155.26,113.94,107.83,72.55,21.88,16.68,87.77,4.15,0.47,0.29,0.59,-0.51,-1.43,-0.94,-0.62,51.10,39.11,7.08
"2740","天蔥",74.51,484.18,176.49,163.38,38.96,17.87,20.42,46.30,7.88,6.37,0.91,-39.16,-93.85,-82.25,-46.04,-8.62,-66.14,26.05,-16.53
"2743","山富",64.63,960.17,120.50,83.37,3926.35,19.30,18.91,"NA","NA",87.00,3.69,4.21,11.13,25.77,1.11,2.04,12.63,209.00,18.97
"2745","五福",65.75,578.48,136.11,88.91,34.01,17.94,20.34,"NA","NA",58.98,3.93,1.68,4.78,11.25,0.42,0.89,21.68,251.17,39.95
"2752","豆府",30.16,320.16,360.50,352.25,39.77,11.99,30.44,47.60,7.66,7.50,1.63,5.88,21.28,76.22,9.32,6.66,110.36,145.00,16.35
"2754","亞洲藏壽司",58.55,219.54,105.26,98.44,12.96,39.24,9.30,134.53,2.71,3.33,1.53,7.63,15.03,29.30,4.61,2.47,102.49,93.79,20.05
"2755","揚秦",64.72,122.64,99.63,84.69,1823.00,93.48,3.90,30.14,12.11,2.18,1.41,7.22,18.08,44.47,4.83,3.48,30.95,83.10,6.28
"2756","聯發國際",65.96,242.10,142.86,123.77,33.80,23.97,15.22,12.03,30.34,6.41,1.71,21.26,57.85,117.33,12.05,9.89,73.61,131.62,16.48
"2916","滿心",28.29,519.10,291.43,98.44,40.99,5.18,70.46,1.14,320.17,7.23,1.08,6.20,8.38,17.47,5.60,1.40,29.24,77.91,1.50
"2924","宏太-KY",45.48,282.04,138.76,70.20,"NA",7.97,45.79,1.16,314.65,3.89,0.77,-10.83,-20.61,-25.80,-15.37,-2.56,-2.18,116.02,-1.22
"2926","誠品生活",91.93,99.92,71.41,55.52,214.35,7.01,52.06,5.00,73.00,0.41,0.31,2.48,17.04,64.71,4.27,4.92,41.25,129.73,6.20
"2937","集雅社",59.31,493.92,147.40,89.47,95.58,5.01,72.85,3.82,95.54,19.50,1.68,5.19,12.85,27.49,3.06,2.22,11.88,49.18,11.42
"2947","振宇五金",79.41,331.51,74.64,21.64,8.89,271.18,1.34,2.80,130.35,5.28,1.10,7.53,25.84,67.41,6.05,5.37,32.16,"NA",32.75
"3064","泰偉",64.15,80.20,45.00,36.34,-44.52,9.64,37.86,0.20,1825.00,0.54,0.30,-65.76,-169.17,-38.31,-219.38,-3.78,-79.07,-567.69,-101.68
"3066","李洲",50.32,132.46,71.62,54.08,2.89,3.16,115.50,2.30,158.69,0.85,0.33,1.99,3.73,2.15,4.26,0.21,13.20,179.16,4.49
"3067","全域",11.75,266.56,440.00,318.05,"NA",5.50,66.36,2.58,141.47,1.77,0.55,-8.74,-10.28,-4.86,-15.78,-0.61,166.38,-234.72,16.52
"3071","協禧",45.93,357.63,164.23,132.70,36.40,3.55,102.81,5.88,62.07,5.15,0.82,7.76,13.80,20.77,9.27,1.81,25.89,166.36,7.87
"3073","天方能源",75.98,237.82,96.92,96.63,-6.46,36.70,9.94,198.61,1.83,0.48,0.22,-12.98,-41.35,-37.83,-68.58,-3.20,16.87,29.31,7.48
"3078","僑威",36.24,423.61,250.82,219.90,163.50,3.17,115.14,5.66,64.48,4.49,0.74,8.00,12.50,33.77,10.79,2.49,29.29,148.56,5.91
"3081","聯亞",15.82,177.11,442.65,397.75,124.57,4.60,79.34,5.00,73.00,1.06,0.50,9.78,11.12,59.22,21.07,4.97,200.92,89.85,7.77
"3083","網龍",13.12,19464.71,628.85,621.81,"NA","NA","NA","NA","NA",104.12,0.50,6.27,7.37,11.06,12.63,0.92,67.25,-79.96,8.03
"3085","新零售",92.69,44.00,26.94,5.51,-3911.67,5.86,62.28,1.92,190.10,2.68,0.75,-37.03,-165.01,-25.94,-83.70,-2.25,-11.19,-683.87,-12.85
"3086","華義",59.74,238.39,153.64,148.73,-4.36,10.94,33.36,45.63,7.99,1.58,0.39,-3.47,-10.23,-9.73,-10.58,-0.97,31.93,-2664.31,9.75
"3088","艾訊",39.91,268.66,268.64,166.37,5395.37,7.23,50.48,3.30,110.60,3.98,1.15,11.37,18.57,68.96,9.72,5.76,11.28,59.52,-5.48
"3093","港建*",25.79,336.77,312.10,270.57,277.02,6.29,58.02,13.49,27.05,4.70,1.04,7.01,9.28,27.32,6.60,2.11,44.14,108.73,10.78
"3095","及成",83.35,138.75,180.55,153.47,176.65,4.64,78.66,7.54,48.40,1.00,0.55,1.97,5.73,0.84,1.95,0.18,25.37,189.17,5.56
"3105","穩懋",29.17,202.34,228.43,148.78,58.54,11.17,32.67,3.19,114.42,1.28,0.55,11.45,16.26,127.19,20.59,10.59,135.29,120.42,11.29
"3114","好德",56.75,950.13,152.42,127.16,1825.97,3.45,105.79,9.43,38.70,33.52,1.48,5.76,13.62,31.86,3.66,2.54,20.78,27.46,19.91
"3115","富榮綱",33.44,681.22,272.84,233.03,-1062.58,2.59,140.92,10.33,35.33,10.10,0.96,-8.76,-13.83,-9.83,-9.76,-1.04,18.86,102.20,4.11
"3118","進階",31.52,418.12,263.66,226.36,127.42,4.49,81.29,6.02,60.63,5.20,0.85,6.69,9.36,18.29,7.42,1.46,50.54,119.76,10.72
"3122","笙泉",17.60,251.79,371.52,301.64,0.00,6.57,55.55,4.68,77.99,2.46,0.79,-8.57,-10.25,-11.27,-10.87,-1.15,-6.60,20.79,0.00
"3128","昇銳",38.74,241.06,215.29,94.90,15.20,5.95,61.34,2.57,142.02,3.02,0.92,3.34,4.87,9.06,3.41,0.61,18.33,93.57,2.80
"3131","弘塑",43.27,285.24,159.42,97.38,51.00,6.31,57.84,1.22,299.18,1.89,0.42,7.06,12.96,138.30,15.04,11.11,20.06,75.83,3.05
"3141","晶宏",17.62,1320.61,403.41,253.26,"NA",5.56,65.64,2.22,164.41,16.59,0.87,5.66,7.01,12.83,6.53,1.23,38.00,129.12,-0.56
"3147","大綜",53.98,381.65,155.73,125.10,141.53,4.57,79.86,13.52,26.99,26.94,2.28,8.25,17.90,41.36,3.59,3.36,26.32,94.43,19.21
"3152","璟德",12.74,233.62,502.45,473.22,"NA",5.77,63.25,5.57,65.52,1.36,0.45,17.07,19.50,116.72,37.87,9.37,179.89,100.70,2.99
"3162","精確",57.34,182.56,110.04,79.39,-5.21,5.25,69.52,6.12,59.64,2.76,0.93,-7.58,-16.20,-6.18,-9.36,-0.62,-4.81,53.25,-3.14
"3163","波若威",41.25,290.22,193.99,161.53,27.25,4.66,78.32,4.33,84.29,4.02,0.95,5.74,9.43,24.70,5.81,2.06,36.71,175.17,13.32
"3169","亞信",12.16,2461.42,772.69,706.52,253.42,8.92,40.91,5.09,71.70,19.41,0.70,14.31,16.17,30.42,19.66,2.62,191.42,142.47,10.82
"3171","炎洲流通",46.19,147.35,167.76,158.73,21.55,3.16,115.50,25.30,14.42,2.02,0.95,7.16,13.23,21.24,7.19,1.75,34.45,61.94,11.97
"3176","基亞",44.39,177.27,141.02,125.07,-35.67,4.53,80.57,2.14,170.56,0.25,0.12,-17.16,-29.38,-58.84,-149.64,-1.84,-59.93,-113.76,-16.12
"3178","公準",59.63,119.17,94.71,53.68,4.77,5.08,71.85,4.34,84.10,0.85,0.51,3.18,5.86,15.59,4.84,1.22,15.52,67.92,2.57
"3188","鑫龍騰",66.47,55094.30,256.12,40.24,7.50,297.93,1.22,0.35,1042.85,279.36,0.32,3.55,10.41,11.32,8.90,1.44,-35.78,-82.16,-21.83
"3191","雲嘉南",50.10,369.25,235.37,171.01,"*****",3.51,103.98,6.24,58.49,4.12,0.53,7.20,13.85,6.61,13.85,0.76,-102.90,-122.00,-32.41
"3202","樺晟",46.14,631.40,182.25,117.68,4.32,3.47,105.18,3.52,103.69,10.72,1.06,1.30,1.59,6.54,0.68,-0.40,-0.35,72.40,-0.22
"3205","佰研",16.89,557.30,550.83,525.62,-447.51,11.51,31.71,10.15,35.96,3.70,0.51,-14.05,-16.30,-33.67,-27.35,-3.65,-96.05,127.14,-15.60
"3206","志豐",52.45,307.21,159.00,124.94,175.86,4.03,90.57,7.67,47.58,9.81,1.65,8.51,18.12,42.19,5.06,3.15,7.91,79.33,-0.61
"3207","耀勝",55.89,202.02,127.30,95.66,1.37,4.13,88.37,6.09,59.93,6.00,1.53,1.32,1.63,0.40,0.40,0.15,20.39,-42.52,14.83
"3211","順達",58.57,746.96,186.02,156.92,1173.11,4.11,88.80,9.02,40.46,12.82,1.04,5.35,11.90,78.51,4.65,5.61,31.65,55.86,10.29
"3213","茂訊",32.33,541.32,284.66,153.61,330.99,27.01,13.51,2.89,126.29,10.10,1.27,13.46,19.08,60.50,9.86,4.74,58.95,88.39,12.23
"3217","優群",27.81,384.44,227.87,187.21,265.70,2.91,125.42,4.23,86.28,4.02,0.84,16.77,23.00,68.48,19.97,5.34,77.30,121.54,11.26
"3218","大學光",35.96,259.71,232.19,208.81,21.93,4.29,85.08,8.99,40.60,1.83,0.60,8.49,11.60,33.50,13.51,3.13,79.74,97.82,11.08
"3219","倚強科",54.38,2524.54,208.06,192.64,-1751.34,3.29,110.94,10.05,36.31,17.89,0.68,-39.76,-67.42,-40.76,-58.55,-3.84,5.84,-1371.69,3.87
"3221","台嘉碩",34.66,247.80,200.65,149.87,-1.92,4.63,78.83,2.78,131.29,2.47,0.75,-1.10,-1.94,-1.76,-1.71,-0.34,40.89,93.54,7.37
"3224","三顧",33.29,574.37,340.22,298.62,-24.64,4.87,74.94,12.38,29.48,7.07,1.00,-6.32,-8.93,-20.47,-6.56,-1.60,-25.11,-15.76,-4.67
"3226","龍鋒",29.60,469.16,262.48,236.95,0.00,4.17,87.52,10.52,34.69,9.04,1.18,16.57,23.79,52.63,13.95,4.19,58.83,123.28,7.47
"3227","原相",23.42,1504.67,445.73,394.46,194.89,7.89,46.26,3.30,110.60,12.46,0.72,9.84,12.49,75.63,13.67,6.23,107.36,126.23,11.19
"3228","金麗科",21.83,314.44,260.45,140.54,-41.56,1.42,257.04,0.49,744.89,1.56,0.42,-8.27,-10.52,-6.78,-20.13,-0.68,2.80,76.31,0.67
"3230","錦明",41.03,200.38,165.29,134.24,-6.66,2.70,135.18,10.30,35.43,2.37,0.79,-5.13,-8.62,-5.12,-6.83,-0.63,-14.52,105.35,-3.04
"3232","昱捷",41.68,340.31,279.26,199.40,5.50,3.94,92.63,3.66,99.72,10.34,1.16,1.51,2.06,5.54,0.96,0.30,87.25,51.48,32.72
"3234","光環",61.58,105.14,82.14,45.37,-1263.94,4.19,87.11,1.99,183.41,1.09,0.55,-11.29,-31.46,-42.56,-22.20,-4.39,30.27,65.74,9.95
"3236","千如",48.15,176.55,180.20,140.98,8.31,5.68,64.26,4.95,73.73,1.80,0.72,2.04,3.29,8.35,2.36,0.46,33.11,87.80,9.02
"3252","海灣",44.84,704.01,114.17,25.28,0.05,2.06,177.18,0.47,776.59,1.14,0.08,-0.22,-2.09,-8.47,-14.03,-0.97,78.81,112.36,8.92
"3259","鑫創",21.07,241.62,258.35,123.77,-86.66,6.13,59.54,2.27,160.79,3.29,0.96,-18.03,-23.63,-14.86,-18.97,-1.49,26.18,-72.89,5.76
"3260","威剛",67.84,296.52,158.36,95.73,4.59,8.64,42.24,5.66,64.48,4.62,1.09,2.51,5.85,29.08,1.73,2.04,0.00,52.90,-0.24
"3264","欣銓",39.01,140.01,159.34,147.54,16.53,4.68,77.99,"NA","NA",0.74,0.44,6.52,9.94,30.42,13.78,2.36,113.65,113.07,7.43
"3265","台星科",23.80,259.10,473.12,461.26,50.30,3.08,118.50,26.12,13.97,1.40,0.48,9.50,12.00,54.35,19.29,4.17,114.01,274.55,4.79
"3268","海德威",51.87,249.93,175.69,160.85,"NA",2.35,155.31,24.94,14.63,3.46,0.97,-1.45,-3.88,-5.61,-1.99,-0.56,2.75,9.38,1.30
"3272","東碩",60.86,226.02,152.65,94.46,803.57,3.17,115.14,3.86,94.55,5.83,1.16,2.82,6.64,27.56,2.10,2.04,6.84,27.60,3.21
"3276","宇環",67.46,151.07,92.50,83.77,-10.30,2.50,146.00,11.68,31.25,1.07,0.34,-5.80,-17.59,-20.63,-18.20,-0.89,-5.72,26.33,-3.54
"3284","太普高",41.40,394.18,249.22,224.62,-371.15,2.41,151.45,10.69,34.14,3.76,0.70,-2.50,-4.70,-6.11,-4.20,-0.67,0.90,13.99,-0.96
"3285","微端",30.07,662.14,350.99,308.12,369.03,7.12,51.26,4.13,88.37,9.88,1.03,1.18,1.36,2.22,0.95,0.17,45.37,191.11,5.25
"3287","廣寰科",26.72,360.31,301.39,201.70,329.31,3.93,92.87,1.93,189.11,3.74,0.78,3.41,4.61,4.55,4.37,0.22,29.63,-92.80,9.66
"3288","點晶",55.09,2959.92,234.78,52.07,1053.50,8.96,40.73,0.36,1013.88,26.00,0.39,1.61,3.15,1.89,3.51,0.18,23.40,469.92,14.82
"3289","宜特",53.39,121.22,99.58,94.37,3.58,2.54,143.70,0.00,"*****",0.49,0.28,-0.35,1.10,-24.40,1.55,1.10,23.39,29.35,8.57
"3290","東浦",49.19,193.33,146.92,124.06,4.70,2.55,143.13,7.54,48.40,3.07,0.80,1.04,1.31,5.21,0.82,0.17,45.24,151.57,22.23
"3293","鈊象",24.72,441.05,336.88,326.82,30663.34,6.54,55.81,2.97,122.89,4.55,0.80,35.13,45.11,335.16,37.38,28.08,155.59,191.31,28.85
"3294","英濟",54.81,342.75,168.77,147.32,5.67,3.34,109.28,8.13,44.89,5.50,0.99,0.96,1.27,7.78,0.52,0.23,13.21,125.58,5.30
"3297","杭特",21.76,198.29,186.48,158.26,-30.72,5.87,62.18,1.63,223.92,0.60,0.24,-3.41,-4.43,-9.14,-14.71,-0.85,-9.63,-1.65,-2.69
"3303","岱稜",39.79,175.45,172.15,120.42,28.61,4.10,89.02,4.32,84.49,2.13,0.84,7.23,11.75,26.64,8.35,2.21,67.28,124.90,13.70
"3306","鼎天",19.17,7281.64,279.32,246.20,355.30,16.28,22.42,12.89,28.31,94.23,0.87,3.17,3.85,10.57,3.63,1.01,12.84,114.73,1.14
"3310","佳穎",56.96,515.37,158.80,56.99,8.81,4.13,88.37,0.78,467.94,6.75,0.60,7.57,15.69,50.01,11.50,4.06,22.37,260.79,5.82
"3313","斐成",2.02,1324.52,15154.84,14982.70,-21.59,22.57,16.17,57.71,6.32,2.18,0.30,-1.34,-1.45,-1.90,-4.75,-0.14,0.00,266.71,0.00
"3317","尼克森",22.85,642.36,360.79,270.14,737.02,2.92,125.00,4.31,84.68,8.83,1.15,7.95,10.63,40.86,6.91,3.17,-34.46,402.80,-10.07
"3322","建舜電",50.12,282.17,183.27,148.83,-6.80,3.29,110.94,8.27,44.13,6.59,1.10,-2.62,-5.50,-5.49,-2.59,-0.88,16.01,22.94,7.32
"3323","加百裕",59.57,432.78,150.12,111.33,15.24,2.85,128.07,5.96,61.24,17.49,1.59,2.87,6.76,23.73,1.68,1.85,16.76,-1.03,12.75
"3324","雙鴻",53.17,252.99,147.57,109.11,50.08,3.42,106.72,6.48,56.32,8.11,1.54,14.92,33.24,140.37,9.46,11.71,20.81,62.30,14.23
"3325","旭品",45.67,384.71,179.98,145.47,1226.71,2.48,147.17,5.22,69.92,6.71,1.06,4.42,7.72,11.34,3.83,0.86,42.69,73.91,14.68
"3332","幸康",13.31,595.89,632.16,501.60,"NA",6.93,52.66,1.90,192.10,4.73,0.69,5.73,6.66,23.41,8.27,1.86,139.29,106.41,10.33
"3339","泰谷",61.66,67.65,61.45,46.50,-11.29,2.31,158.00,3.72,98.11,0.80,0.47,-9.39,-24.39,-12.44,-21.55,-1.24,7.07,307.16,0.86
"3349","寶德",32.10,887.96,263.72,220.25,"NA",3.96,92.17,5.23,69.78,12.26,0.90,-5.07,-8.07,-10.48,-5.66,-0.91,38.11,131.13,13.73
"3354","律勝",27.75,275.62,266.70,165.96,10.28,2.78,131.29,4.10,89.02,0.97,0.27,2.41,2.95,6.09,8.01,0.50,22.61,178.76,2.61
"3357","臺慶科",42.66,140.45,140.76,110.54,30.79,2.41,151.45,4.56,80.04,1.46,0.64,8.71,14.82,57.32,13.11,4.83,36.86,92.55,7.80
"3360","尚立",81.44,1037.83,120.08,107.10,1.29,6.08,60.03,27.74,13.15,192.10,3.48,3.28,4.49,6.97,0.23,0.64,2.26,114.93,6.82
"3362","先進光",30.40,235.54,221.53,133.44,2.05,2.64,138.25,3.09,118.12,2.39,0.63,-0.50,-0.91,0.62,-1.02,-0.15,-9.71,35.91,-3.09
"3363","上詮",22.82,300.83,300.40,249.49,25.71,3.21,113.70,4.83,75.56,2.91,0.75,4.59,6.21,13.46,5.83,1.13,70.27,56.33,7.94
"3372","典範",15.61,175.50,379.28,214.57,-42.59,4.51,80.93,7.57,48.21,1.14,0.56,-2.24,-2.65,-2.75,-4.01,-0.28,37.65,8.17,1.25
"3373","熱映",16.00,587.00,480.00,285.00,0.00,6.82,53.51,2.52,144.84,6.78,0.99,3.60,4.30,8.30,3.70,0.66,61.00,61.00,7.06
"3374","精材",46.65,142.22,171.53,138.51,6.03,5.05,72.27,21.65,16.85,1.26,0.72,3.25,5.70,6.71,3.91,0.67,74.63,90.16,5.98
"3379","彬台",55.65,159.34,110.32,57.56,-19.56,7.36,49.59,3.04,120.06,1.76,0.54,-6.20,-12.96,-17.05,-12.01,-1.61,"NA","NA","NA"
"3388","崇越電",26.00,1114.00,367.00,291.00,74.00,3.97,91.93,7.23,50.48,27.30,1.51,7.62,10.97,66.91,4.97,5.10,49.99,104.10,6.03
"3390","旭軟",39.74,507.28,214.32,189.60,-9.07,1.86,196.23,3.14,116.24,3.17,0.36,-1.94,-3.49,-7.91,-5.92,-0.63,19.89,79.05,4.64
"3402","漢科",51.51,326.12,171.57,88.29,93.58,5.01,72.85,1.60,228.12,6.01,0.96,6.35,13.44,36.23,6.92,2.58,24.54,26.52,6.89
"3426","台興",33.00,2579.44,432.87,413.55,175.15,4.08,89.46,10.22,35.71,13.87,0.64,6.17,8.92,31.60,9.58,2.21,50.73,215.89,4.50
"3430","奇鈦科",58.41,156.21,140.87,43.16,12.13,8.70,41.95,2.44,149.59,2.73,1.06,6.65,14.40,35.53,5.73,2.71,-1.88,51.35,-7.89
"3434","哲固",49.72,407.33,178.43,104.58,12.28,4.18,87.32,3.93,92.87,11.00,1.36,4.00,7.56,10.39,2.73,0.83,15.43,800.67,9.13
