"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"3095","及成",85.93,150.67,148.75,116.55,159.51,4.84,75.41,7.52,48.53,1.26,0.66,2.63,8.25,11.22,1.42,0.84,10.55,69.67,2.34
"3105","穩懋",39.09,200.45,163.82,91.23,1.30,14.70,24.82,2.66,137.21,0.59,0.26,1.46,2.13,7.85,1.95,1.81,64.45,82.63,6.61
"3114","好德",36.28,1471.05,226.37,199.31,1314.85,3.11,117.36,10.15,35.96,25.26,1.10,5.02,7.41,22.32,4.23,1.80,13.53,99.98,2.72
"3115","富榮綱",15.63,41324.77,638.74,635.83,-139.04,0.19,1921.05,2.05,178.04,2.10,0.02,-9.90,-12.14,-7.26,-599.05,-0.73,-147.31,278.46,-10.40
"3118","進階",32.30,187.96,192.46,150.49,290.01,6.47,56.41,5.29,68.99,2.46,0.88,7.89,11.68,25.00,8.86,2.00,25.39,85.01,1.10
"3122","笙泉",38.50,420.48,608.05,507.85,-10.84,6.08,60.03,3.13,116.61,2.43,0.51,-7.57,-13.00,-14.24,-15.91,-1.44,19.16,98.92,2.32
"3128","昇銳",58.05,137.01,97.23,49.62,10.36,5.74,63.58,2.68,136.19,2.67,0.77,5.42,10.50,13.00,6.39,1.69,3.34,42.66,10.09
"3131","弘塑",55.85,282.63,172.97,110.71,96.00,8.24,44.29,1.05,347.61,2.05,0.39,9.46,20.57,358.20,20.75,29.07,32.70,84.98,14.23
"3141","晶宏",32.65,867.93,584.87,421.15,4.62,7.56,48.28,0.84,434.52,3.67,0.42,1.78,2.07,8.55,3.32,1.16,77.33,63.48,0.00
"3147","大綜",58.83,379.13,144.69,120.46,32.97,3.70,98.64,13.46,27.11,12.00,1.47,14.14,32.94,144.52,9.37,11.94,9.43,62.47,0.82
"3152","璟德",13.23,156.59,347.13,315.13,"NA",6.47,56.41,6.18,59.06,0.70,0.40,10.05,11.66,77.63,25.36,6.21,131.99,97.12,6.79
"3162","精確",64.28,133.41,121.43,100.02,1.59,2.23,163.67,6.34,57.57,1.47,0.64,2.04,2.62,4.28,1.53,0.54,4.41,-7.16,1.69
"3163","波若威",22.05,860.78,485.50,435.21,175.08,4.11,88.80,4.63,78.83,5.26,0.54,12.92,16.98,60.71,23.85,5.75,0.00,136.85,-7.48
"3169","亞信",8.73,3791.11,1131.78,1091.67,451.08,9.05,40.33,4.81,75.88,18.14,0.44,11.13,12.26,40.27,25.27,3.42,203.44,123.12,5.32
"3171","炎洲流通",38.31,232.30,191.21,176.96,440.37,3.82,95.54,17.03,21.43,4.52,1.08,8.33,12.41,39.00,7.69,2.12,35.84,122.43,2.91
"3176","基亞",24.92,347.43,395.71,323.53,-2.10,4.47,81.65,1.00,365.00,0.80,0.18,-2.54,-4.43,-8.09,-16.20,-1.47,4.10,-122.61,0.59
"3178","公準",55.20,142.86,147.04,84.55,4.66,4.49,81.29,2.69,135.68,0.91,0.47,2.14,3.85,11.99,3.68,1.06,38.96,100.37,4.04
"3188","鑫龍騰",68.12,116010.78,182.01,25.58,88.35,86.31,4.22,0.12,3041.66,441.82,0.17,5.34,15.11,28.62,27.40,2.21,-19.24,-49.48,-30.85
"3191","雲嘉南",46.50,1481.25,574.42,465.69,-3.33,3.29,110.94,3.69,98.91,6.16,0.41,-4.58,-10.58,-5.29,-13.53,-0.57,-14.40,-140.78,-2.25
"3205","佰研",19.25,432.49,272.63,236.86,-239.00,9.14,39.93,10.51,34.72,4.68,0.79,-8.36,-10.50,-15.26,-10.62,-1.49,-48.35,-671.73,-13.71
"3206","志豐",46.89,412.89,200.45,171.99,47.91,3.60,101.38,8.78,41.57,7.95,1.12,7.22,13.68,56.99,5.91,4.10,22.06,228.25,6.69
"3207","耀勝",42.52,244.95,174.09,136.51,-0.06,5.39,67.71,5.40,67.59,1.71,0.55,-0.50,-1.79,-3.32,-2.00,-0.16,-12.06,17.62,-3.59
"3211","順達",34.52,864.02,249.82,216.55,10217.50,3.88,94.07,9.57,38.14,10.41,0.85,16.50,27.95,191.64,19.21,17.59,26.70,68.34,2.61
"3213","茂訊",22.06,772.84,397.29,197.38,450.05,8.86,41.19,1.62,225.30,6.72,0.68,12.89,16.96,108.96,17.36,8.44,93.92,68.93,9.89
"3217","優群",21.16,506.28,311.24,260.15,5022.36,2.95,123.72,3.26,111.96,3.89,0.62,18.07,22.66,140.44,29.17,11.25,86.84,105.36,7.36
"3218","大學光",34.83,266.02,260.54,229.04,63.92,7.18,50.83,5.75,63.47,2.53,0.78,19.59,29.59,155.57,24.84,12.57,153.30,157.49,17.01
"3221","台嘉碩",27.07,294.52,266.61,199.24,18.11,5.20,70.19,2.13,171.36,2.77,0.72,2.69,3.51,10.59,3.51,0.98,28.81,109.72,2.52
"3224","三顧",20.31,377.97,383.06,360.27,-18.20,4.55,80.21,16.81,21.71,2.83,0.43,-4.82,-6.17,-23.61,-11.67,-1.01,-31.97,-41.21,-6.46
"3226","龍鋒",26.99,298.72,213.69,185.21,98.67,4.09,89.24,7.81,46.73,3.45,0.86,14.58,20.67,71.02,16.83,5.56,78.48,110.89,19.65
"3227","原相",18.83,1400.23,368.28,321.03,434.42,8.00,45.62,3.11,117.36,10.33,0.63,13.61,16.71,137.13,21.45,12.52,112.82,113.26,14.83
"3228","金麗科",16.17,300.74,252.93,114.12,-13.35,9.04,40.37,0.73,500.00,2.15,0.58,-3.10,-3.92,-3.45,-5.68,-0.34,78.03,168.94,15.95
"3230","錦明",17.74,311.87,565.68,537.72,34.48,1.97,185.27,6.20,58.87,0.97,0.33,22.58,33.37,35.27,65.96,3.83,7.23,17.51,0.58
"3232","昱捷",40.33,360.61,260.24,212.09,2.24,4.04,90.34,5.82,62.71,6.55,1.25,2.11,2.10,3.80,0.95,0.32,45.56,61.37,15.74
"3234","光環",26.46,276.93,469.25,297.76,-2803.90,5.74,63.58,1.40,260.71,1.40,0.45,-19.36,-31.58,-22.86,-44.42,-2.21,-41.12,161.29,-1.36
"3236","千如",50.27,142.85,162.65,127.88,187.00,7.17,50.90,5.45,66.97,1.18,0.59,0.63,0.29,1.58,0.23,0.04,19.25,66.90,4.20
"3252","海灣",48.84,108.27,145.77,56.34,0.84,8.03,45.45,1.05,347.61,0.17,0.13,0.94,-0.57,-1.83,-2.19,-0.31,12.03,95.81,1.33
"3259","鑫創",17.28,2222.81,687.40,491.12,-111.66,9.37,38.95,1.00,365.00,8.33,0.39,-29.26,-35.45,-24.83,-75.76,-3.18,-67.78,-102.20,-9.26
"3260","威剛",64.18,337.30,190.84,82.59,5.00,7.78,46.91,2.09,174.64,3.89,0.85,7.63,17.06,127.82,7.08,9.25,5.74,1.12,-0.22
"3264","欣銓",45.68,131.09,160.02,152.60,11.36,4.53,80.57,"NA","NA",0.61,0.39,6.92,11.72,49.31,16.06,4.44,112.92,92.10,7.63
"3265","台星科",17.48,228.05,300.21,283.12,87.31,4.44,82.20,29.07,12.55,1.45,0.54,11.19,13.73,76.34,20.37,6.23,106.26,98.45,3.36
"3268","海德威",51.84,2426.84,163.28,154.41,2.78,2.26,161.50,35.56,10.26,35.73,0.94,1.36,1.70,3.32,0.91,0.26,"NA",33.97,"NA"
"3272","東碩",67.85,185.29,150.27,103.03,-2.64,3.08,118.50,2.61,139.84,1.86,0.62,-3.30,-12.40,-32.32,-6.92,-3.15,0.00,46.24,0.00
"3276","宇環",45.65,433.90,80.48,65.26,-14.60,3.81,95.80,8.35,43.71,2.51,0.53,-2.81,-5.45,-7.12,-5.62,-0.14,10.49,9.04,2.56
"3284","太普高",49.15,1544.50,334.04,221.07,11.54,3.65,100.00,1.32,276.51,6.47,0.42,10.25,17.74,30.63,21.94,2.55,22.91,8.54,4.31
"3285","微端",27.89,615.78,336.92,291.85,6888.93,7.19,50.76,4.04,90.34,8.30,0.95,6.19,8.68,15.93,6.28,1.18,23.77,124.49,1.14
"3287","廣寰科",31.05,596.05,280.89,228.87,285.11,2.99,122.07,3.13,116.61,6.45,0.79,12.63,18.77,29.27,15.96,2.35,3.40,81.76,-3.70
"3288","點晶",50.81,7851.50,237.47,63.21,-122.37,7.49,48.73,0.28,1303.57,42.11,0.40,-0.01,-5.29,-3.55,-6.52,-0.35,-17.16,-56.67,-11.41
"3289","宜特",57.40,136.35,103.28,97.90,9.74,2.87,127.17,0.00,"*****",1.10,0.55,6.52,13.76,70.35,10.78,6.50,53.56,119.94,13.96
"3290","東浦",43.37,270.65,223.68,194.23,14.44,2.38,153.36,6.00,60.83,1.98,0.51,6.99,11.37,22.52,12.76,2.02,34.88,103.97,7.21
"3293","鈊象",25.94,318.51,288.55,283.33,0.00,8.25,44.24,4.78,76.35,3.58,0.84,46.96,63.38,388.97,48.92,32.14,176.29,138.87,29.08
"3294","英濟",53.74,446.87,243.55,219.26,7.03,3.40,107.35,9.90,36.86,5.23,0.83,1.83,3.41,11.12,1.70,0.58,13.17,119.16,3.46
"3297","杭特",28.86,205.90,138.31,120.62,1.09,6.22,58.68,1.30,280.76,0.60,0.21,-0.21,-0.84,0.08,-2.84,-0.13,0.38,5.10,0.17
"3303","岱稜",38.61,230.79,281.81,187.40,35.62,5.59,65.29,3.38,107.98,2.31,0.88,11.33,17.40,48.70,12.48,3.90,63.82,99.17,8.06
"3306","鼎天",9.90,25942.02,273.29,227.28,1049.20,7.50,48.66,5.49,66.48,78.83,0.29,4.32,4.78,29.41,15.13,2.93,64.07,193.60,5.00
"3310","佳穎",76.15,422.42,118.33,36.16,4.52,2.82,129.43,0.29,1258.62,3.04,0.21,2.70,8.43,26.90,9.96,2.50,0.59,-28.15,-8.01
"3313","斐成",46.23,55316.76,272.86,68.24,18.33,4.89,74.64,0.03,12166.66,9.70,0.02,7.63,11.28,11.09,470.82,1.03,-140.78,-113.90,-71.96
"3317","尼克森",15.23,867.59,561.64,439.70,2413.37,3.06,119.28,2.57,142.02,7.24,0.68,5.58,6.73,30.08,8.24,2.49,4.65,168.24,-0.08
"3322","建舜電",51.64,148.94,150.80,100.45,-3.04,3.57,102.24,5.49,66.48,2.02,0.86,-2.35,-6.11,-7.06,-3.33,-0.87,-4.07,44.77,-2.54
"3323","加百裕",53.13,635.70,199.82,161.22,-0.20,3.43,106.41,5.60,65.17,10.34,1.00,-0.63,-3.52,-8.70,-1.63,-1.10,11.43,126.69,6.73
"3324","雙鴻",45.13,270.02,197.91,142.64,173.77,3.20,114.06,4.59,79.52,4.38,1.07,13.24,23.91,257.81,12.24,21.23,27.85,92.73,8.17
"3325","旭品",46.63,292.37,171.74,129.23,-389.74,2.51,145.41,4.85,75.25,3.50,0.69,-3.36,-7.95,-11.22,-6.06,-0.89,-6.69,13.34,-2.20
"3332","幸康",21.35,290.04,363.60,248.01,6793.50,7.43,49.12,1.60,228.12,2.17,0.61,4.87,6.14,26.54,7.84,2.18,42.40,67.11,4.80
"3339","泰谷",15.29,428.27,512.91,424.62,19.98,3.24,112.65,3.40,107.35,2.62,0.57,1.48,1.99,2.37,2.48,0.25,17.85,46.32,0.66
"3349","寶德",46.09,1242.61,186.69,115.60,"NA",3.45,105.79,3.48,104.88,15.43,0.79,-7.31,-12.95,-10.81,-9.29,-1.05,-24.61,-34.04,-19.57
"3354","律勝",16.86,246.24,453.17,293.03,-4.88,3.98,91.70,4.89,74.64,0.33,0.11,-1.87,-2.68,-3.02,-18.44,-0.34,-55.70,192.11,-3.82
"3357","臺慶科",37.90,234.55,245.59,196.27,21.73,2.92,125.00,5.02,72.70,1.30,0.48,6.74,10.41,83.44,13.56,7.33,33.77,78.84,1.60
"3360","尚立",69.19,349.73,135.22,119.65,0.04,6.15,59.34,14.86,24.56,21.60,2.37,-0.48,-5.74,-5.86,-0.82,-0.48,9.49,154.51,16.57
"3362","先進光",59.97,140.82,116.84,82.04,6.30,2.84,128.52,2.60,140.38,1.13,0.49,5.21,10.35,34.75,8.81,2.67,17.88,24.02,6.21
"3363","上詮",14.71,540.09,616.70,520.79,-20.72,4.83,75.56,3.85,94.80,3.24,0.51,-1.72,-2.07,-5.45,-3.54,-0.48,20.08,82.15,0.74
"3372","典範",13.58,181.27,434.08,270.01,-223.44,3.98,91.70,6.35,57.48,0.91,0.44,-8.99,-10.32,-10.57,-20.50,-1.06,44.09,103.50,1.14
"3373","熱映",7.00,815.00,1048.00,325.00,0.00,8.79,41.52,0.71,514.08,3.79,0.44,-3.00,-3.20,-7.90,-6.80,-0.66,23.00,75.00,0.00
"3374","精材",29.14,187.56,336.66,310.70,400.45,5.88,62.07,22.53,16.20,1.40,0.62,14.66,19.59,75.93,23.65,6.15,106.43,157.04,6.66
"3379","彬台",61.23,359.85,111.87,48.14,72.51,13.82,26.41,4.64,78.66,6.16,0.75,2.90,6.78,10.51,3.82,1.09,20.48,86.93,27.80
"3388","崇越電",29.00,1081.00,312.00,260.00,23.00,4.18,87.32,6.43,56.76,16.28,1.13,4.98,6.69,61.40,4.20,4.09,5.96,107.82,-2.39
"3390","旭軟",15.79,507.66,513.83,462.51,22.17,2.35,155.31,4.32,84.49,3.97,0.52,6.15,8.03,17.64,11.34,1.41,68.29,120.42,5.91
"3402","漢科",68.36,243.08,129.34,90.94,29.05,8.16,44.73,2.44,149.59,5.93,0.84,8.12,25.18,91.76,9.02,6.72,48.36,158.58,64.51
"3426","台興",29.58,1173.12,324.58,295.29,198.71,3.56,102.52,8.24,44.29,9.45,0.75,8.73,12.46,46.88,11.62,3.44,40.47,84.69,3.61
"3430","奇鈦科",29.35,383.00,387.33,220.73,80.45,8.20,44.51,2.35,155.31,4.30,0.97,10.81,15.05,63.23,10.96,4.79,48.40,256.54,4.03
