"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1742","台蠟",42.38,290.08,203.07,187.92,38.69,19.60,18.62,3.09,118.12,1.13,0.25,19.15,33.24,47.48,74.52,5.16,-62.69,-128.75,-21.71
"1777","生泰",32.31,320.42,250.98,214.04,38.98,8.22,44.40,1.65,221.21,1.20,0.33,4.75,6.76,31.68,13.91,3.38,15.00,92.56,0.01
"1781","合世",51.29,363.99,166.29,88.35,-2603.73,8.45,43.19,3.21,113.70,7.16,0.91,-6.71,-15.22,-17.57,-7.68,-1.31,0.00,9.89,0.00
"1784","訊聯",26.25,305.95,335.67,293.73,106.88,3.10,117.74,3.16,115.50,1.82,0.52,1.87,2.51,8.30,3.54,0.56,5.60,27.49,0.37
"1785","光洋科",51.07,297.16,405.20,163.68,7.38,15.87,22.99,3.10,117.74,4.55,1.34,6.43,12.50,26.64,4.17,2.15,13.06,42.83,0.00
"1788","杏昌",48.08,290.57,152.52,103.99,30.70,2.98,122.48,4.07,89.68,4.04,0.85,8.34,16.15,107.60,9.46,8.99,18.35,67.46,0.78
"1796","金穎生技",43.23,212.87,177.46,149.48,10.62,5.83,62.60,2.82,129.43,1.42,0.45,5.50,10.04,17.26,10.99,1.45,26.03,80.16,7.78
"1799","易威",27.83,477.37,1409.86,1282.01,-9.54,7.59,48.08,4.66,78.32,0.70,0.16,-13.02,-20.35,-10.38,-86.43,-0.99,-354.62,-291.48,-9.98
"1813","寶利徠",33.72,233.66,152.41,105.59,-670.39,4.21,86.69,2.01,181.59,1.26,0.36,-1.74,-2.93,-6.49,-5.59,-0.28,19.81,64.75,4.41
"1815","富喬",49.44,141.57,119.17,90.18,6.14,3.94,92.63,3.84,95.05,0.53,0.36,4.83,8.54,15.54,11.44,1.43,32.95,62.88,6.21
"2035","唐榮公司",71.04,470.87,153.02,40.08,19.47,227.97,1.60,4.76,76.68,4.83,0.89,8.78,31.56,45.32,9.43,4.53,10.95,24.89,1.42
"2061","風青",49.99,499.88,173.62,119.45,1081.89,2.76,132.24,5.99,60.93,7.13,0.88,10.72,20.63,22.15,11.35,2.37,-13.58,-1.60,-11.58
"2063","世鎧",60.98,187.65,135.91,72.64,17.09,5.38,67.84,2.02,180.69,2.69,0.79,8.69,19.54,41.41,10.34,3.31,-4.60,47.54,-13.39
"2064","晉椿",64.93,1.24,0.77,0.41,6.05,5.04,72.42,4.95,73.73,2.59,0.87,4.65,11.01,17.22,4.66,1.81,-15.06,-7.93,-13.67
"2065","世豐",41.71,334.75,210.99,121.85,40.89,5.84,62.50,3.46,105.49,4.69,1.03,10.22,18.66,63.06,9.65,5.42,18.84,30.74,2.01
"2066","世德",55.21,530.33,227.13,98.91,10.01,7.05,51.77,1.49,244.96,5.65,0.78,5.29,11.16,46.87,6.12,4.00,-19.74,31.50,-9.00
"2067","嘉鋼",72.36,110.38,87.22,51.01,-0.07,4.53,80.57,5.58,65.41,1.06,0.59,-0.17,-2.82,-3.39,-1.45,-0.24,6.96,35.77,2.77
"2070","精湛",42.01,305.24,219.47,151.94,22.91,4.00,91.25,0.80,456.25,1.59,0.40,6.60,11.59,32.89,15.96,2.66,53.00,98.20,12.58
"2073","雄順",51.27,124.61,94.13,87.82,33.37,4.87,74.94,48.60,7.51,1.32,0.82,11.89,22.70,45.38,14.14,3.67,67.48,126.64,14.78
"2221","大甲",44.79,233.49,223.78,130.33,57.92,5.45,66.97,2.62,139.31,3.52,0.96,11.68,20.08,58.36,10.69,4.27,38.52,127.60,11.84
"2230","泰茂",54.31,290.04,137.30,89.38,-0.21,3.80,96.05,2.21,165.15,3.06,0.55,-0.31,-1.64,-1.79,-1.40,-0.08,0.43,161.13,-0.78
"2235","謚源",41.68,202.96,130.13,109.08,18.27,2.51,145.41,3.41,107.03,1.05,0.37,2.84,4.07,17.83,7.25,1.42,24.70,98.87,5.89
"2596","綠意",28.49,5203.96,329.58,122.37,40.72,47.42,7.69,0.42,869.04,30.44,0.41,8.47,12.23,35.16,20.42,3.05,110.19,67.33,38.84
"2640","大車隊",42.02,188.22,124.52,115.62,121.74,8.24,44.29,6.29,58.02,1.92,0.74,8.51,14.26,52.77,11.33,4.11,54.75,137.08,11.53
"2641","正德",49.68,126.54,113.79,106.92,9.72,306.15,1.19,91.46,3.99,0.31,0.21,7.92,16.90,19.79,30.61,2.23,107.06,66.44,7.91
"2643","捷迅",40.50,1126.33,255.57,243.33,67.84,6.05,60.33,"*****","*****",45.73,2.93,17.11,28.21,120.76,5.75,9.72,21.48,1.83,1.42
"2718","全心投控",55.07,379.30,166.65,31.11,-1224.42,27.13,13.45,0.03,12166.66,0.18,0.03,-1.61,-6.12,-5.23,-58.67,-0.55,-23.76,-80.46,-20.86
"2719","燦星旅",78.16,160.97,196.71,169.54,-1922.42,29.13,12.53,181.48,2.01,0.26,0.14,-18.40,-71.55,-12.51,-128.62,-1.29,-105.92,-339.93,-20.20
"2724","藝舍-KY",67.99,3041.43,239.43,234.79,-171.05,2.87,127.17,816.53,0.44,2.31,0.07,-3.97,-31.57,-7.26,-66.10,-1.09,9.10,1154.19,2.89
"2726","雅茗-KY",62.22,396.25,127.17,100.81,-5.07,51.32,7.11,8.07,45.22,10.35,0.92,-5.34,-16.02,-26.54,-6.63,-2.65,26.92,159.56,20.00
"2729","瓦城",62.66,192.30,96.33,87.14,7.43,14.81,24.64,15.64,23.33,2.48,0.76,3.35,7.75,82.07,3.80,7.04,37.71,131.65,8.15
"2732","六角",49.86,558.21,128.87,104.12,9.24,12.07,30.24,9.19,39.71,8.19,0.96,3.23,5.90,39.04,2.93,3.08,13.86,95.26,-3.79
"2734","易飛網",53.99,283.79,370.71,308.50,-25.00,17.61,20.72,5.03,72.56,1.23,0.39,-14.63,-34.15,-20.22,-38.89,-2.37,-59.68,0.00,-11.41
"2736","富野",49.62,157.99,146.35,140.27,0.03,33.83,10.78,64.90,5.62,0.38,0.20,-0.82,-2.81,-3.55,-6.89,-0.69,33.54,129.83,4.45
"2740","天蔥",77.03,193.99,68.37,48.43,-26.72,17.40,20.97,21.64,16.86,3.14,0.92,-28.52,-89.44,-26.49,-31.83,-2.65,-59.61,22.65,-18.61
"2743","山富",33.28,1096.98,267.26,248.79,-64.67,1.85,197.29,360.34,1.01,1.12,0.08,-2.01,-2.99,-5.15,-26.40,-0.48,-14.05,2.62,-4.41
"2745","五福",20.83,364.37,329.94,277.21,-320.90,10.00,36.50,"NA","NA",1.15,0.22,-25.32,-32.43,-43.93,-117.56,-4.41,0.00,247.72,0.00
"2752","豆府",45.37,299.96,219.74,211.98,36.64,10.37,35.19,34.50,10.57,5.35,1.17,3.47,18.14,79.97,8.44,6.68,87.82,117.77,13.53
"2754","亞洲藏壽司",68.25,253.57,75.00,69.47,1.82,27.64,13.20,90.45,4.03,2.26,0.71,1.26,1.76,5.05,0.88,0.49,47.75,104.63,8.44
"2755","揚秦",52.51,151.36,143.51,130.26,28.83,47.26,7.72,25.74,14.18,2.74,1.31,6.36,12.97,46.15,4.67,3.65,53.36,121.21,17.52
"2756","聯發國際",63.88,164.15,166.27,149.65,43.66,29.52,12.36,11.17,32.67,2.37,1.05,15.51,49.90,103.76,14.38,7.58,85.44,111.38,27.42
"2916","滿心",23.69,590.42,361.39,150.71,200.76,4.41,82.76,1.21,301.65,7.74,1.09,11.09,14.26,30.39,10.16,2.52,35.16,92.25,0.85
"2924","宏太-KY",36.28,186.26,170.48,113.73,"NA",7.21,50.62,1.48,246.62,2.31,0.69,-15.29,-27.14,-7.28,-20.70,-1.72,-37.07,-90.84,-17.44
"2926","誠品生活",93.76,97.23,70.96,50.27,"NA",6.02,60.63,3.62,100.82,0.48,0.33,-0.59,-23.79,-57.21,-5.03,-4.82,31.10,182.14,6.82
"2937","集雅社",70.73,372.76,119.05,75.81,37.62,5.81,62.82,3.63,100.55,17.93,1.44,5.44,16.73,40.71,3.67,3.20,2.17,16.23,-0.17
"2941","米斯特",37.06,960.68,236.95,171.76,62.56,6.73,54.23,2.27,160.79,16.88,1.45,14.71,25.33,17.73,10.05,2.80,37.53,"NA",23.67
"2947","振宇五金",68.66,413.85,136.78,74.66,8.61,348.18,1.04,2.71,134.68,4.37,0.80,5.80,17.62,71.86,6.38,6.26,39.49,"NA",23.05
"2948","寶陞",56.45,2456.38,171.49,44.72,18.13,17.67,20.65,2.27,160.79,89.25,1.98,16.24,36.40,89.29,7.72,7.28,-5.19,-4.49,-13.42
"2949","欣新網",72.86,9248.70,141.20,97.13,14.56,12.65,28.85,6.03,60.53,714.07,3.17,3.17,34.64,56.31,2.98,4.73,-3.21,22.02,-7.29
"3064","泰偉",82.83,128.30,104.27,94.73,-1.04,6.77,53.91,0.34,1073.52,0.97,0.43,-2.92,-26.86,-10.57,-11.33,-0.75,0.43,-489.36,0.27
"3066","李洲",40.07,392.24,119.34,102.31,23.06,4.00,91.25,2.41,151.45,1.52,0.27,10.97,20.67,21.69,39.74,2.08,23.80,1090.97,6.83
"3067","全域",20.39,646.80,865.77,828.13,410.00,6.57,55.55,5.45,66.97,1.56,0.24,38.14,45.87,49.64,161.09,4.71,12.74,-73.46,1.21
"3071","協禧",52.41,343.20,158.13,121.51,40.93,3.83,95.30,5.57,65.52,5.12,0.81,6.49,12.90,21.70,7.83,1.86,3.44,98.91,-5.79
"3073","天方能源",67.41,610.40,142.40,139.77,-4.48,10.28,35.50,13.77,26.50,0.22,0.03,-5.31,-22.98,-23.51,-215.34,-3.16,-4.30,0.98,-3.63
"3078","僑威",42.25,425.84,209.17,161.86,188.45,3.53,103.39,5.24,69.65,7.39,1.04,10.18,17.98,57.05,9.69,4.30,2.25,66.98,-9.31
"3081","聯亞",14.23,216.22,608.80,531.03,100.54,4.03,90.57,4.44,82.20,0.83,0.37,6.70,7.83,45.75,18.02,3.71,261.31,88.59,8.23
"3083","網龍",9.46,27821.87,786.71,774.20,"NA","NA","NA","NA","NA",76.18,0.25,-2.87,-3.15,-3.65,-11.27,-0.46,22.28,49.45,1.82
"3085","新零售",50.25,98.35,52.53,46.30,-1576.05,17.83,20.47,6.82,53.51,0.84,0.48,8.14,22.73,3.67,18.82,0.37,0.00,0.00,0.00
"3086","華義",18.78,529.69,398.37,377.46,338.98,7.05,51.77,56.71,6.43,4.22,0.71,26.63,34.50,47.98,37.42,4.80,164.47,232.53,23.85
"3088","艾訊",42.31,207.86,175.75,93.39,6848.85,6.82,53.51,2.89,126.29,3.60,1.08,8.46,13.69,51.58,7.71,4.57,21.63,45.30,4.80
"3093","港建*",41.06,388.72,207.57,183.90,73358.71,7.79,46.85,13.88,26.29,8.13,1.31,17.49,27.25,91.96,13.34,7.41,62.98,178.81,20.87
"3095","及成",93.57,122.20,131.17,88.86,-127.94,5.37,67.97,5.89,61.96,0.90,0.55,-2.49,-42.56,-2.66,-6.76,-0.28,22.27,125.41,5.09
"3105","穩懋",50.43,243.59,366.67,265.21,18.69,11.01,33.15,2.70,135.18,1.02,0.40,8.42,15.81,150.95,19.90,12.90,108.31,85.77,4.23
"3114","好德",58.84,1072.91,149.31,113.40,1977.57,3.25,112.30,9.69,37.66,32.85,1.41,5.71,12.32,29.23,3.84,2.42,-17.62,-6.27,-30.67
"3115","富榮綱",11.96,3891.45,811.78,784.77,-3941.97,7.08,51.55,101.45,3.59,37.95,1.45,-4.84,-5.62,-3.28,-3.40,-0.33,115.23,240.19,7.22
"3118","進階",30.82,521.31,281.67,254.72,225.49,5.46,66.84,7.43,49.12,6.48,0.86,8.79,12.69,26.16,10.07,2.10,69.26,160.90,13.46
"3122","笙泉",39.96,483.22,439.77,375.01,151.31,9.17,39.80,5.42,67.34,5.02,1.10,18.24,27.04,36.61,16.46,3.38,101.36,203.94,21.84
"3128","昇銳",46.42,196.32,138.04,72.07,15.92,4.93,74.03,2.68,136.19,2.65,0.88,3.57,6.06,10.75,3.82,0.80,-7.20,52.95,-7.67
"3131","弘塑",48.61,326.34,163.64,100.38,144.00,7.88,46.31,1.45,251.72,3.49,0.59,11.63,22.20,285.63,18.30,23.47,24.25,83.58,7.95
"3141","晶宏",46.90,692.87,263.86,213.28,208.00,7.54,48.40,2.65,137.73,6.60,0.86,25.41,47.10,105.70,29.52,9.80,64.06,132.93,19.70
"3147","大綜",50.58,321.26,157.24,120.47,19.94,6.20,58.87,13.13,27.79,14.03,2.23,8.90,20.10,57.44,3.78,4.94,38.01,93.94,23.25
"3152","璟德",15.39,131.11,230.88,180.62,"NA",6.09,59.93,4.92,74.18,1.07,0.65,23.28,27.86,186.18,36.08,14.88,146.86,70.93,4.08
"3162","精確",43.09,575.58,203.00,187.85,5.51,4.20,86.90,6.64,54.96,4.19,0.59,4.42,7.23,9.38,6.11,0.82,5.83,39.28,3.93
"3163","波若威",37.03,459.91,329.96,283.89,14.09,4.15,87.95,5.24,69.65,4.47,0.78,2.97,4.43,13.77,3.56,1.09,0.00,129.42,-6.24
"3169","亞信",17.70,3559.12,544.92,497.67,805.74,12.07,30.24,5.16,70.73,28.20,0.66,25.00,30.04,75.04,29.14,6.34,141.26,193.26,18.37
"3171","炎洲流通",51.89,157.22,144.65,134.81,21.92,3.62,100.82,21.33,17.11,2.60,1.02,5.87,11.18,18.48,5.49,1.64,16.97,201.56,1.41
"3176","基亞",21.63,357.47,461.85,381.80,60.60,13.08,27.90,2.43,150.20,1.98,0.55,15.13,19.60,81.55,27.30,-0.38,48.65,-124.52,7.37
"3178","公準",57.42,133.15,128.48,87.79,9.28,4.91,74.33,4.30,84.88,1.04,0.58,4.36,9.14,23.27,6.73,2.00,39.82,66.06,5.95
"3188","鑫龍騰",65.55,56883.52,152.05,34.10,44.75,28718.81,0.01,0.28,1303.57,491.24,0.30,4.55,13.18,21.93,14.36,1.78,13.01,-78.88,22.34
"3191","雲嘉南",57.53,341.56,168.22,124.37,-10.22,4.09,89.24,6.72,54.31,5.91,0.78,-8.66,-23.73,-5.00,-11.87,-0.59,32.69,-225.94,-24.53
"3202","樺晟",55.66,454.22,186.76,132.41,9.99,2.73,133.69,4.48,81.47,8.23,1.03,3.58,7.72,12.92,3.18,0.31,0.80,-17.15,0.49
"3205","佰研",21.31,485.07,355.85,329.43,-224.41,10.15,35.96,12.67,28.80,5.05,0.83,-12.31,-15.62,-26.69,-14.88,-2.66,-23.17,-118.09,-5.77
"3206","志豐",59.17,358.51,151.24,123.78,40.67,3.30,110.60,8.90,41.01,11.53,1.49,5.02,11.96,30.77,3.08,2.39,4.41,93.63,-2.79
"3207","耀勝",53.36,572.18,140.29,93.17,7.22,4.82,75.72,6.22,58.68,7.31,1.18,4.09,8.45,6.10,3.12,0.74,-9.93,-40.98,-8.87
"3211","順達",54.27,930.49,190.75,154.28,11164.39,4.31,84.68,7.16,50.97,13.73,1.04,16.70,38.88,251.90,15.93,22.42,0.00,37.17,0.00
"3213","茂訊",27.65,883.51,312.56,159.60,1676.31,21.74,16.78,2.49,146.58,11.59,0.95,24.51,34.25,137.88,22.95,10.87,61.08,69.80,5.98
"3217","優群",20.78,490.70,294.17,238.86,4050.40,3.19,114.42,3.75,97.33,4.19,0.65,13.72,17.32,89.43,21.18,7.11,62.96,98.32,1.85
"3218","大學光",37.90,301.74,243.16,217.13,58.98,5.76,63.36,10.71,34.08,2.65,0.76,17.96,27.96,100.25,23.20,7.82,124.62,147.82,14.49
"3219","倚強科",35.51,942.95,207.38,169.92,88165.40,7.74,47.15,5.56,65.64,13.05,1.29,28.09,37.98,65.91,21.68,6.33,2.31,"NA",1.36
"3221","台嘉碩",35.34,294.51,206.03,148.27,88.37,5.17,70.59,3.05,119.67,3.60,0.92,16.14,24.29,63.26,17.38,5.28,6.39,76.80,0.93
"3224","三顧",16.43,1525.63,615.01,576.08,-3.35,5.34,68.35,14.38,25.38,9.71,0.80,-1.80,-2.76,-6.43,-2.65,-0.40,-46.02,-63.51,-4.73
"3226","龍鋒",40.16,350.62,167.90,143.66,46788.32,4.72,77.33,11.60,31.46,9.04,1.33,10.55,17.62,50.87,7.90,3.58,33.30,96.67,3.67
"3227","原相",24.58,1515.94,280.19,240.89,272.50,7.12,51.26,3.67,99.45,12.68,0.69,12.46,16.47,134.86,17.91,11.32,98.47,147.23,14.28
"3228","金麗科",14.63,326.94,354.46,234.45,287.24,14.02,26.03,0.81,450.61,3.78,0.83,26.63,33.83,30.61,32.01,2.92,169.67,224.43,30.18
"3230","錦明",54.35,169.48,163.79,140.91,0.30,2.78,131.29,10.57,34.53,2.36,0.71,-1.23,-3.87,-1.47,-2.29,-0.51,6.02,-0.92,1.55
"3232","昱捷",55.81,267.01,183.24,125.89,13.78,3.36,108.63,4.18,87.32,4.13,1.05,3.48,6.45,10.94,3.06,0.84,0.00,39.01,0.00
"3234","光環",55.51,135.49,102.91,49.96,-814.00,6.21,58.77,1.84,198.36,1.56,0.68,-6.47,-16.40,-17.48,-10.70,-1.74,27.47,130.86,5.76
"3236","千如",54.83,152.48,138.82,96.43,19.21,6.91,52.82,5.49,66.48,2.13,0.88,3.58,7.16,14.70,3.82,1.01,12.62,53.72,2.84
"3252","海灣",50.73,108.01,147.45,61.50,1.82,12.32,29.62,0.65,561.53,0.25,0.11,1.69,1.68,6.69,7.53,0.71,13.20,254.99,1.46
"3259","鑫創",14.86,782.23,572.01,249.39,2.03,9.65,37.82,1.76,207.38,7.70,1.05,0.33,0.23,0.18,0.17,0.02,-126.23,-66.79,-18.16
"3260","威剛",61.39,350.26,145.07,76.61,20.54,8.86,41.19,4.09,89.24,8.01,1.30,8.18,22.60,124.14,5.96,9.14,0.00,28.99,-3.99
"3264","欣銓",46.78,130.90,163.89,150.38,33.54,5.10,71.56,"NA","NA",0.78,0.49,10.91,19.48,64.96,21.64,5.46,134.44,89.69,9.77
"3265","台星科",23.07,211.39,494.23,472.95,100.23,4.44,82.20,26.00,14.03,1.39,0.51,6.61,8.20,34.58,12.76,2.89,140.96,160.89,4.62
"3268","海德威",44.75,1693.01,218.62,201.68,30.33,3.40,107.35,32.09,11.37,52.85,1.82,4.00,7.05,9.66,2.14,0.95,"NA",1251.32,"NA"
"3272","東碩",65.93,178.81,133.23,70.58,414.72,3.01,121.26,3.31,110.27,3.98,0.95,0.86,1.67,7.95,0.68,0.58,0.00,16.90,0.00
"3276","宇環",53.60,167.85,78.67,58.47,19.94,4.57,79.86,9.93,36.75,2.65,0.83,4.86,11.40,13.86,5.62,1.18,-0.81,-4.79,-0.39
"3284","太普高",41.28,621.78,383.39,327.85,-8.45,2.32,157.32,6.50,56.15,2.90,0.46,-3.80,-7.43,-9.43,-9.16,-0.86,34.70,10.73,4.52
"3285","微端",38.34,682.85,242.33,186.11,540.42,6.20,58.87,4.36,83.71,10.99,0.98,0.94,1.18,2.34,0.73,-0.02,0.00,101.68,-2.04
"3287","廣寰科",27.37,542.44,356.90,211.35,276.28,3.61,101.10,2.11,172.98,6.14,0.87,8.55,12.56,20.53,9.81,1.14,-62.52,-31.36,-18.71
"3288","點晶",62.38,5143.89,184.55,50.98,-6878.53,9.28,39.33,0.62,588.70,64.91,0.47,-12.74,-31.80,-14.87,-30.29,-1.48,15.23,1240.93,15.17
"3289","宜特",53.96,142.66,123.46,117.60,6.75,2.74,133.21,0.00,"*****",0.84,0.44,2.09,3.39,26.60,3.83,2.02,45.21,51.96,5.00
"3293","鈊象",26.66,818.34,324.42,317.27,44555.77,7.62,47.90,3.90,93.58,10.16,0.92,44.48,60.57,809.51,41.95,67.21,162.68,181.28,22.43
"3294","英濟",58.90,299.10,163.47,135.37,4.46,2.91,125.42,7.49,48.73,4.87,0.90,0.70,0.99,5.83,0.45,0.18,9.28,77.31,3.26
"3297","杭特",34.03,182.73,146.07,123.56,-7.68,6.07,60.13,1.56,233.97,0.77,0.28,-1.59,-2.61,-3.92,-6.20,-0.42,-0.41,-37.41,-0.20
"3303","岱稜",48.70,182.27,188.64,122.12,20.44,5.16,70.73,3.69,98.91,2.07,0.85,4.76,8.52,20.55,5.31,1.61,29.50,71.94,5.27
"3306","鼎天",21.55,9306.73,227.54,160.22,698.33,17.07,21.38,5.28,69.12,83.09,0.69,2.70,3.32,11.99,3.91,1.05,-15.91,80.25,-5.66
"3310","佳穎",77.27,954.23,137.57,35.51,4.22,2.85,128.07,0.32,1140.62,5.63,0.23,1.73,5.38,15.82,5.25,1.33,-30.07,22.15,-40.23
"3313","斐成",1.28,1368.99,6446.88,5356.53,3339.50,68.88,5.29,0.89,410.11,0.72,0.07,3.94,3.97,3.94,58.85,0.42,-2503.12,-53.51,-29.83
"3317","尼克森",26.23,801.58,321.60,272.72,6398.06,3.04,120.06,4.94,73.88,9.78,1.02,12.64,16.34,73.11,12.38,5.78,74.19,450.35,25.77
"3322","建舜電",52.56,208.12,152.61,100.22,19.82,4.65,78.49,7.20,50.69,5.44,1.51,8.16,17.39,22.36,5.17,1.85,16.83,38.94,10.04
"3323","加百裕",67.28,542.88,156.43,116.11,28.22,3.31,110.27,7.80,46.79,25.64,1.90,3.60,10.21,45.46,1.82,3.16,-20.37,-12.95,-27.77
"3324","雙鴻",58.73,254.94,158.36,112.68,138.70,3.04,120.06,6.01,60.73,6.63,1.29,10.65,24.20,160.81,8.09,13.12,25.46,67.67,12.65
"3325","旭品",45.52,309.59,185.83,143.94,-2149.96,2.01,181.59,4.68,77.99,5.33,0.79,-2.95,-5.55,-9.49,-3.93,-0.70,3.52,46.24,-7.94
"3332","幸康",28.37,571.96,304.33,209.65,4212366.67,6.43,56.76,2.00,182.50,5.06,0.66,5.83,7.71,26.27,8.77,2.20,9.42,86.87,0.06
"3339","泰谷",47.74,352.13,301.65,236.20,13.60,2.63,138.78,3.63,100.55,2.08,0.75,7.52,15.94,16.00,9.38,1.77,8.87,132.57,0.50
"3349","寶德",48.41,1159.86,220.72,146.42,"NA",7.10,51.40,7.53,48.47,27.69,1.42,6.95,15.09,20.81,4.89,1.77,34.54,22.25,21.25
"3354","律勝",28.36,255.74,249.82,165.62,-12.57,2.43,150.20,3.80,96.05,0.45,0.13,-3.22,-4.82,-8.41,-25.82,-0.74,76.01,160.32,13.81
"3357","臺慶科",35.22,156.24,183.66,149.29,198.13,2.91,125.42,5.61,65.06,1.75,0.78,15.24,24.46,134.90,19.42,12.08,46.42,65.65,7.99
"3360","尚立",75.42,1112.06,131.25,111.33,8.72,6.76,53.99,20.27,18.00,94.86,2.75,3.29,9.81,16.61,1.06,1.45,-13.81,115.40,-44.04
"3362","先進光",66.98,190.09,120.90,89.74,1.13,2.63,138.78,3.65,100.00,2.25,0.68,0.17,-0.57,0.24,-0.27,0.03,-22.88,-1.23,-9.09
"3363","上詮",24.77,412.84,322.09,242.94,66.55,4.62,79.00,4.35,83.90,4.05,0.88,9.07,11.84,30.88,10.14,2.31,36.84,89.62,4.33
"3372","典範",17.43,207.13,376.09,244.11,399.10,4.69,77.82,5.35,68.22,1.82,0.74,17.20,20.98,23.50,21.16,2.39,109.34,22.36,5.28
"3373","熱映",14.00,775.00,597.00,241.00,0.00,6.60,55.30,1.21,301.65,7.23,0.62,7.10,9.30,32.50,11.40,2.60,0.00,65.00,0.00
"3374","精材",23.94,173.99,277.17,225.63,307.10,5.84,62.50,20.84,17.51,1.93,0.96,23.64,33.42,81.03,24.48,6.92,219.81,172.15,12.92
"3379","彬台",50.40,268.20,115.01,56.25,10.26,13.34,27.36,1.77,206.21,2.93,0.71,1.13,2.17,3.72,1.43,0.27,17.53,11.87,13.63
"3388","崇越電",30.00,922.00,308.00,255.00,202.00,4.33,84.29,9.81,37.20,19.19,1.56,10.24,14.30,108.17,6.52,8.04,21.34,99.23,1.29
"3390","旭軟",44.81,540.54,190.54,167.66,7.54,2.55,143.13,3.44,106.10,4.36,0.47,1.97,3.12,6.06,3.63,0.48,-2.19,33.58,-1.99
